Frame,Time,Cursor Position X,Cursor Position Y,Cursor Position Z,Cursor Velocity X,Cursor Velocity Y,Cursor Velocity Z
909064,801.5269,0,0,0,0,0,0
909065,801.5269,-0.02387329,-0.06648597,-0.03888566,0,0,0
909066,801.5469,-0.02387329,-0.06648597,-0.03888566,0,0,0
909067,801.5488,-0.02387329,-0.06648597,-0.03888566,0,0,0
909068,801.5498,-0.02387329,-0.06648597,-0.03888566,0,0,0
909069,801.5508,-0.02387329,-0.06648597,-0.03888566,0,0,0
909070,801.5518,-0.02387329,-0.06648597,-0.03888566,0,0,0
909071,801.5529,-0.02387329,-0.06648597,-0.03888566,0,0,0
909072,801.5539,-0.02387329,-0.06648597,-0.03888566,0,0,0
909073,801.555,-0.02387329,-0.06648597,-0.03888566,0,0,0
909074,801.556,-0.02387329,-0.06648597,-0.03888566,0,0,0
909075,801.5569,-0.02387329,-0.06648597,-0.03888566,0,0,0
909076,801.5579,-0.02387329,-0.06648597,-0.03888566,0,0,0
909077,801.5588,-0.02387329,-0.06648597,-0.03888566,0,0,0
909078,801.5598,-0.02387329,-0.06648597,-0.03888566,0,0,0
909079,801.5607,-0.02387329,-0.06648597,-0.03888566,0,0,0
909080,801.5623,-0.02387329,-0.06648597,-0.03888566,0,0,0
909081,801.5634,-0.02387329,-0.06648597,-0.03888566,0,0,0
909082,801.5644,-0.02387329,-0.06648597,-0.03888566,0,0,0
909083,801.5654,-0.02387329,-0.06648597,-0.03888566,0,0,0
909084,801.5663,-0.02387329,-0.06648597,-0.03888566,0,0,0
909085,801.5672,-0.02387329,-0.06648597,-0.03888566,0,0,0
909086,801.5681,-0.02387329,-0.06648597,-0.03888566,0,0,0
909087,801.569,-0.02387329,-0.06648597,-0.03888566,0,0,0
909088,801.5701,-0.02387329,-0.06648597,-0.03888566,0,0,0
909089,801.571,-0.02387329,-0.06648597,-0.03888566,0,0,0
909090,801.572,-0.02387329,-0.06648597,-0.03888566,0,0,0
909091,801.5729,-0.02387329,-0.06648597,-0.03888566,0,0,0
909092,801.574,-0.02387329,-0.06648597,-0.03888566,0,0,0
909093,801.575,-0.02387329,-0.06648597,-0.03888566,0,0,0
909094,801.5759,-0.02387329,-0.06648597,-0.03888566,0,0,0
909095,801.5769,-0.02387329,-0.06648597,-0.03888566,0,0,0
909096,801.5779,-0.02387329,-0.06648597,-0.03888566,0,0,0
909097,801.579,-0.02387329,-0.06648597,-0.03888566,0,0,0
909098,801.58,-0.02387329,-0.06648597,-0.03888566,0,0,0
909099,801.581,-0.02387329,-0.06648597,-0.03888566,0,0,0
909100,801.5826,-0.02387329,-0.06648597,-0.03888566,0,0,0
909101,801.5836,-0.02387329,-0.06648597,-0.03888566,0,0,0
909102,801.5845,-0.02387329,-0.06648597,-0.03888566,0,0,0
909103,801.5854,-0.02387329,-0.06648597,-0.03888566,0,0,0
909104,801.5864,-0.02387329,-0.06648597,-0.03888566,0,0,0
909105,801.5873,-0.02387329,-0.06648597,-0.03888566,0,0,0
909106,801.5883,-0.02387329,-0.06648597,-0.03888566,0,0,0
909107,801.5892,-0.02387329,-0.06648597,-0.03888566,0,0,0
909108,801.5902,-0.02387329,-0.06648597,-0.03888566,0,0,0
909109,801.5912,-0.02387329,-0.06648597,-0.03888566,0,0,0
909110,801.5922,-0.02387329,-0.06648597,-0.03888566,0,0,0
909111,801.5932,-0.02387329,-0.06648597,-0.03888566,0,0,0
909112,801.5941,-0.02387329,-0.06648597,-0.03888566,0,0,0
909113,801.5951,-0.02387329,-0.06648597,-0.03888566,0,0,0
909114,801.5961,-0.02387329,-0.06648597,-0.03888566,0,0,0
909115,801.597,-0.02387329,-0.06648597,-0.03888566,0,0,0
909116,801.598,-0.02387329,-0.06648597,-0.03888566,0,0,0
909117,801.5989,-0.02387329,-0.06648597,-0.03888566,0,0,0
909118,801.5999,-0.02387329,-0.06648597,-0.03888566,0,0,0
909119,801.6008,-0.02387329,-0.06648597,-0.03888566,0,0,0
909120,801.602,-0.02387329,-0.06648597,-0.03888566,0,0,0
909121,801.603,-0.02387329,-0.06648597,-0.03888566,0,0,0
909122,801.6041,-0.02387329,-0.06648597,-0.03888566,0,0,0
909123,801.6052,-0.02387329,-0.06648597,-0.03888566,0,0,0
909124,801.6062,-0.02387329,-0.06648597,-0.03888566,0,0,0
909125,801.6071,-0.02387329,-0.06648597,-0.03888566,0,0,0
909126,801.6081,-0.02387329,-0.06648597,-0.03888566,0,0,0
909127,801.609,-0.02387329,-0.06648597,-0.03888566,0,0,0
909128,801.61,-0.02387329,-0.06648597,-0.03888566,0,0,0
909129,801.611,-0.02387329,-0.06648597,-0.03888566,0,0,0
909130,801.6119,-0.02387329,-0.06648597,-0.03888566,0,0,0
909131,801.6129,-0.02387329,-0.06648597,-0.03888566,0,0,0
909132,801.6139,-0.02387329,-0.06648597,-0.03888566,0,0,0
909133,801.6151,-0.02387329,-0.06648597,-0.03888566,0,0,0
909134,801.6161,-0.02387329,-0.06648597,-0.03888566,0,0,0
909135,801.6171,-0.02387329,-0.06648597,-0.03888566,0,0,0
909136,801.618,-0.02387329,-0.06648597,-0.03888566,0,0,0
909137,801.619,-0.02387329,-0.06648597,-0.03888566,0,0,0
909138,801.6199,-0.02387329,-0.06648597,-0.03888566,0,0,0
909139,801.6209,-0.02387329,-0.06648597,-0.03888566,0,0,0
909140,801.6221,-0.02387329,-0.06648597,-0.03888566,0,0,0
909141,801.6236,-0.02387329,-0.06648597,-0.03888566,0,0,0
909142,801.6246,-0.02387329,-0.06648597,-0.03888566,0,0,0
909143,801.6255,-0.02387329,-0.06648597,-0.03888566,0,0,0
909144,801.6268,-0.02387329,-0.06648597,-0.03888566,0,0,0
909145,801.6277,-0.02387329,-0.06648597,-0.03888566,0,0,0
909146,801.6287,-0.02387329,-0.06648597,-0.03888566,0,0,0
909147,801.6296,-0.02387329,-0.06648597,-0.03888566,0,0,0
909148,801.6309,-0.02387329,-0.06648597,-0.03888566,0,0,0
909149,801.6319,-0.02387329,-0.06648597,-0.03888566,0,0,0
909150,801.6331,-0.02387329,-0.06648597,-0.03888566,0,0,0
909151,801.634,-0.02387329,-0.06648597,-0.03888566,0,0,0
909152,801.6352,-0.02387329,-0.06648597,-0.03888566,0,0,0
909153,801.6362,-0.02387329,-0.06648597,-0.03888566,0,0,0
909154,801.6371,-0.02387329,-0.06648597,-0.03888566,0,0,0
909155,801.6381,-0.02387329,-0.06648597,-0.03888566,0,0,0
909156,801.6393,-0.02387329,-0.06648597,-0.03888566,0,0,0
909157,801.6404,-0.02387329,-0.06648597,-0.03888566,0,0,0
909158,801.6415,-0.02387329,-0.06648597,-0.03888566,0,0,0
909159,801.6425,-0.02387329,-0.06648597,-0.03888566,0,0,0
909160,801.6434,-0.02387329,-0.06648597,-0.03888566,0,0,0
909161,801.6446,-0.02387329,-0.06648597,-0.03888566,0,0,0
909162,801.6456,-0.02387329,-0.06648597,-0.03888566,0,0,0
909163,801.6469,-0.02387329,-0.06648597,-0.03888566,0,0,0
909164,801.6479,-0.02387329,-0.06648597,-0.03888566,0,0,0
909165,801.6489,-0.02387329,-0.06648597,-0.03888566,0,0,0
909166,801.6498,-0.02387329,-0.06648597,-0.03888566,0,0,0
909167,801.651,-0.02387329,-0.06648597,-0.03888566,0,0,0
909168,801.6519,-0.02387329,-0.06648597,-0.03888566,0,0,0
909169,801.6528,-0.02387329,-0.06648597,-0.03888566,0,0,0
909170,801.6537,-0.02387329,-0.06648597,-0.03888566,0,0,0
909171,801.655,-0.02387329,-0.06648597,-0.03888566,0,0,0
909172,801.656,-0.02387329,-0.06648597,-0.03888566,0,0,0
909173,801.6569,-0.02387329,-0.06648597,-0.03888566,0,0,0
909174,801.6578,-0.02387329,-0.06648597,-0.03888566,0,0,0
909175,801.6591,-0.02387329,-0.06648597,-0.03888566,0,0,0
909176,801.6601,-0.02387329,-0.06648597,-0.03888566,0,0,0
909177,801.6612,-0.02387329,-0.06648597,-0.03888566,0,0,0
909178,801.6622,-0.02387329,-0.06648597,-0.03888566,0,0,0
909179,801.6635,-0.02387329,-0.06648597,-0.03888566,0,0,0
909180,801.6644,-0.02387329,-0.06648597,-0.03888566,0,0,0
909181,801.6654,-0.02387329,-0.06648597,-0.03888566,0,0,0
909182,801.6664,-0.02387329,-0.06648597,-0.03888566,0,0,0
909183,801.6674,-0.02387329,-0.06648597,-0.03888566,0,0,0
909184,801.6683,-0.02387329,-0.06648597,-0.03888566,0,0,0
909185,801.6693,-0.02387329,-0.06648597,-0.03888566,0,0,0
909186,801.6703,-0.02387329,-0.06648597,-0.03888566,0,0,0
909187,801.6716,-0.02387329,-0.06648597,-0.03888566,0,0,0
909188,801.6726,-0.02387329,-0.06648597,-0.03888566,0,0,0
909189,801.6735,-0.02387329,-0.06648597,-0.03888566,0,0,0
909190,801.6747,-0.02387329,-0.06648597,-0.03888566,0,0,0
909191,801.6757,-0.02387329,-0.06648597,-0.03888566,0,0,0
909192,801.6766,-0.02387329,-0.06648597,-0.03888566,0,0,0
909193,801.6776,-0.02387329,-0.06648597,-0.03888566,0,0,0
909194,801.6785,-0.02387329,-0.06648597,-0.03888566,0,0,0
909195,801.6794,-0.02387329,-0.06648597,-0.03888566,0,0,0
909196,801.6804,-0.02387329,-0.06648597,-0.03888566,0,0,0
909197,801.6816,-0.02387329,-0.06648597,-0.03888566,0,0,0
909198,801.6829,-0.02387329,-0.06648597,-0.03888566,0,0,0
909199,801.6839,-0.02387329,-0.06648597,-0.03888566,0,0,0
909200,801.6848,-0.02387329,-0.06648597,-0.03888566,0,0,0
909201,801.6857,-0.02387329,-0.06648597,-0.03888566,0,0,0
909202,801.6868,-0.02387329,-0.06648597,-0.03888566,0,0,0
909203,801.6877,-0.02387329,-0.06648597,-0.03888566,0,0,0
909204,801.6887,-0.02387329,-0.06648597,-0.03888566,0,0,0
909205,801.6896,-0.02387329,-0.06648597,-0.03888566,0,0,0
909206,801.6908,-0.02387329,-0.06648597,-0.03888566,0,0,0
909207,801.6919,-0.02387329,-0.06648597,-0.03888566,0,0,0
909208,801.6929,-0.02387329,-0.06648597,-0.03888566,0,0,0
909209,801.6938,-0.02387329,-0.06648597,-0.03888566,0,0,0
909210,801.6947,-0.02387329,-0.06648597,-0.03888566,0,0,0
909211,801.6958,-0.02387329,-0.06648597,-0.03888566,0,0,0
909212,801.6967,-0.02387329,-0.06648597,-0.03888566,0,0,0
909213,801.6978,-0.02387329,-0.06648597,-0.03888566,0,0,0
909214,801.6988,-0.02387329,-0.06648597,-0.03888566,0,0,0
909215,801.6998,-0.02387329,-0.06648597,-0.03888566,0,0,0
909216,801.7009,-0.02387329,-0.06648597,-0.03888566,0,0,0
909217,801.702,-0.02387329,-0.06648597,-0.03888566,0,0,0
909218,801.7029,-0.02387329,-0.06648597,-0.03888566,0,0,0
909219,801.7039,-0.02387329,-0.06648597,-0.03888566,0,0,0
909220,801.7048,-0.02387329,-0.06648597,-0.03888566,0,0,0
909221,801.7057,-0.02387329,-0.06648597,-0.03888566,0,0,0
909222,801.707,-0.02387329,-0.06648597,-0.03888566,0,0,0
909223,801.708,-0.02387329,-0.06648597,-0.03888566,0,0,0
909224,801.709,-0.02387329,-0.06648597,-0.03888566,0,0,0
909225,801.71,-0.02387329,-0.06648597,-0.03888566,0,0,0
909226,801.7109,-0.02387329,-0.06648597,-0.03888566,0,0,0
909227,801.7119,-0.02387329,-0.06648597,-0.03888566,0,0,0
909228,801.7128,-0.02387329,-0.06648597,-0.03888566,0,0,0
909229,801.7138,-0.02387329,-0.06648597,-0.03888566,0,0,0
909230,801.7147,-0.02387329,-0.06648597,-0.03888566,0,0,0
909231,801.7156,-0.02387329,-0.06648597,-0.03888566,0,0,0
909232,801.7166,-0.02387329,-0.06648597,-0.03888566,0,0,0
909233,801.7175,-0.02387329,-0.06648597,-0.03888566,0,0,0
909234,801.7185,-0.02387329,-0.06648597,-0.03888566,0,0,0
909235,801.7195,-0.02387329,-0.06648597,-0.03888566,0,0,0
909236,801.7205,-0.02387329,-0.06648597,-0.03888566,0,0,0
909237,801.7216,-0.02387329,-0.06648597,-0.03888566,0,0,0
909238,801.7226,-0.02387329,-0.06648597,-0.03888566,0,0,0
909239,801.7236,-0.02387329,-0.06648597,-0.03888566,0,0,0
909240,801.7246,-0.02387329,-0.06648597,-0.03888566,0,0,0
909241,801.7256,-0.02387329,-0.06648597,-0.03888566,0,0,0
909242,801.7267,-0.02387329,-0.06648597,-0.03888566,0,0,0
909243,801.7277,-0.02387329,-0.06648597,-0.03888566,0,0,0
909244,801.7287,-0.02387329,-0.06648597,-0.03888566,0,0,0
909245,801.7296,-0.02387329,-0.06648597,-0.03888566,0,0,0
909246,801.7305,-0.02387329,-0.06648597,-0.03888566,0,0,0
909247,801.7314,-0.02387329,-0.06648597,-0.03888566,0,0,0
909248,801.7324,-0.02387329,-0.06648597,-0.03888566,0,0,0
909249,801.7333,-0.02387329,-0.06648597,-0.03888566,0,0,0
909250,801.7343,-0.02387329,-0.06648597,-0.03888566,0,0,0
909251,801.7351,-0.02387329,-0.06648597,-0.03888566,0,0,0
909252,801.736,-0.02387329,-0.06648597,-0.03888566,0,0,0
909253,801.737,-0.02387329,-0.06648597,-0.03888566,0,0,0
909254,801.7381,-0.02387329,-0.06648597,-0.03888566,0,0,0
909255,801.739,-0.02387329,-0.06648597,-0.03888566,0,0,0
909256,801.74,-0.02387329,-0.06648597,-0.03888566,0,0,0
909257,801.7409,-0.02387329,-0.06648597,-0.03888566,0,0,0
909258,801.7421,-0.02387329,-0.06648597,-0.03888566,0,0,0
909259,801.743,-0.02387329,-0.06648597,-0.03888566,0,0,0
909260,801.744,-0.02387329,-0.06648597,-0.03888566,0,0,0
909261,801.7454,-0.02387329,-0.06648597,-0.03888566,0,0,0
909262,801.7463,-0.02387329,-0.06648597,-0.03888566,0,0,0
909263,801.7473,-0.02387329,-0.06648597,-0.03888566,0,0,0
909264,801.7482,-0.02387329,-0.06648597,-0.03888566,0,0,0
909265,801.7491,-0.02387329,-0.06648597,-0.03888566,0,0,0
909266,801.7501,-0.02387329,-0.06648597,-0.03888566,0,0,0
909267,801.751,-0.02387329,-0.06648597,-0.03888566,0,0,0
909268,801.7519,-0.02387329,-0.06648597,-0.03888566,0,0,0
909269,801.7529,-0.02387329,-0.06648597,-0.03888566,0,0,0
909270,801.7538,-0.02387329,-0.06648597,-0.03888566,0,0,0
909271,801.7547,-0.02387329,-0.06648597,-0.03888566,0,0,0
909272,801.7556,-0.02387329,-0.06648597,-0.03888566,0,0,0
909273,801.7565,-0.02387329,-0.06648597,-0.03888566,0,0,0
909274,801.7575,-0.02387329,-0.06648597,-0.03888566,0,0,0
909275,801.7584,-0.02387329,-0.06648597,-0.03888566,0,0,0
909276,801.7593,-0.02387329,-0.06648597,-0.03888566,0,0,0
909277,801.7603,-0.02387329,-0.06648597,-0.03888566,0,0,0
909278,801.7614,-0.02387329,-0.06648597,-0.03888566,0,0,0
909279,801.7623,-0.02387329,-0.06648597,-0.03888566,0,0,0
909280,801.7632,-0.02387329,-0.06648597,-0.03888566,0,0,0
909281,801.7642,-0.02387329,-0.06648597,-0.03888566,0,0,0
909282,801.7651,-0.02387329,-0.06648597,-0.03888566,0,0,0
909283,801.766,-0.02387329,-0.06648597,-0.03888566,0,0,0
909284,801.767,-0.02387329,-0.06648597,-0.03888566,0,0,0
909285,801.7679,-0.02387329,-0.06648597,-0.03888566,0,0,0
909286,801.769,-0.02387329,-0.06648597,-0.03888566,0,0,0
909287,801.7701,-0.02387329,-0.06648597,-0.03888566,0,0,0
909288,801.7711,-0.02387329,-0.06648597,-0.03888566,0,0,0
909289,801.7721,-0.02387329,-0.06648597,-0.03888566,0,0,0
909290,801.773,-0.02387329,-0.06648597,-0.03888566,0,0,0
909291,801.7739,-0.02387329,-0.06648597,-0.03888566,0,0,0
909292,801.7749,-0.02387329,-0.06648597,-0.03888566,0,0,0
909293,801.7758,-0.02387329,-0.06648597,-0.03888566,0,0,0
909294,801.7768,-0.02387329,-0.06648597,-0.03888566,0,0,0
909295,801.7778,-0.02387329,-0.06648597,-0.03888566,0,0,0
909296,801.7787,-0.02387329,-0.06648597,-0.03888566,0,0,0
909297,801.7797,-0.02387329,-0.06648597,-0.03888566,0,0,0
909298,801.7806,-0.02387329,-0.06648597,-0.03888566,0,0,0
909299,801.7819,-0.02387329,-0.06648597,-0.03888566,0,0,0
909300,801.7828,-0.02387329,-0.06648597,-0.03888566,0,0,0
909301,801.7838,-0.02387329,-0.06648597,-0.03888566,0,0,0
909302,801.7847,-0.02387329,-0.06648597,-0.03888566,0,0,0
909303,801.7856,-0.02387329,-0.06648597,-0.03888566,0,0,0
909304,801.7866,-0.02387329,-0.06648597,-0.03888566,0,0,0
909305,801.7875,-0.02387329,-0.06648597,-0.03888566,0,0,0
909306,801.7885,-0.02387329,-0.06648597,-0.03888566,0,0,0
909307,801.7895,-0.02387329,-0.06648597,-0.03888566,0,0,0
909308,801.7905,-0.02387329,-0.06648597,-0.03888566,0,0,0
909309,801.7915,-0.02387329,-0.06648597,-0.03888566,0,0,0
909310,801.7924,-0.02387329,-0.06648597,-0.03888566,0,0,0
909311,801.7934,-0.02387329,-0.06648597,-0.03888566,0,0,0
909312,801.7944,-0.02387329,-0.06648597,-0.03888566,0,0,0
909313,801.7953,-0.02387329,-0.06648597,-0.03888566,0,0,0
909314,801.7963,-0.02387329,-0.06648597,-0.03888566,0,0,0
909315,801.7972,-0.02387329,-0.06648597,-0.03888566,0,0,0
909316,801.7981,-0.02387329,-0.06648597,-0.03888566,0,0,0
909317,801.799,-0.02387329,-0.06648597,-0.03888566,0,0,0
909318,801.8,-0.02387329,-0.06648597,-0.03888566,0,0,0
909319,801.8013,-0.02387329,-0.06648597,-0.03888566,0,0,0
909320,801.8023,-0.02387329,-0.06648597,-0.03888566,0,0,0
909321,801.8032,-0.02387329,-0.06648597,-0.03888566,0,0,0
909322,801.8042,-0.02391465,-0.06644773,-0.03890876,0,0,0
909323,801.8052,-0.02396529,-0.0664008,-0.03893706,2.952114E-05,2.952114E-05,-1.781401E-05
909324,801.8062,-0.02396529,-0.0664008,-0.03893706,2.952114E-05,2.952114E-05,-1.781401E-05
909325,801.8071,-0.02417165,-0.06620917,-0.03905237,0.0001476611,0.0001476611,-8.885352E-05
909326,801.808,-0.02421286,-0.0660859,-0.0390754,0.0002271328,0.0002271328,-9.84892E-05
909327,801.809,-0.02421286,-0.0660859,-0.0390754,0.0002271328,0.0002271328,-9.84892E-05
909328,801.8099,-0.02441883,-0.06589359,-0.03919049,0.000315891,0.000315891,-0.0001514789
909329,801.8109,-0.02452169,-0.06579724,-0.03924797,0.0004050926,0.0004050926,-0.0002041009
909330,801.8119,-0.02477845,-0.06555599,-0.03939145,0.1131766,0.1131766,-0.06724383
909331,801.8129,-0.02493226,-0.06541097,-0.0394774,0.1134549,0.1134549,-0.06728259
909332,801.8138,-0.02497272,-0.06528687,-0.03950001,0.1123232,0.1123232,-0.06638613
909333,801.8147,-0.02497272,-0.06528687,-0.03950001,0.1123232,0.1123232,-0.06638613
909334,801.8157,-0.02502389,-0.06523842,-0.0395286,0.111557,0.111557,-0.06581617
909335,801.8166,-0.02507505,-0.06518996,-0.03955719,0.1084928,0.1084928,-0.0639462
909336,801.8176,-0.02512621,-0.06514144,-0.03958578,0.105989,0.105989,-0.06241012
909337,801.8185,-0.02506423,-0.06511417,-0.03955114,0.1023655,0.1023655,-0.06018017
