Frame,Timestamp,unity_x,unity_y,unity_z,X(accel),Y(accel),Z(accel),Angles,loadcell(N),,
76,1.25,1.018882705,0.258123436,-1.005421437,1.812061835,-3.447826249,-0.308558327,9.663650265,1.073548341,,
77,1.26667,1.034551444,0.288098415,-1.004740188,1.808621905,-3.431346738,-0.309168476,9.70046391,0.338040123,,
78,1.28333,1.018190992,0.261926606,-1.021427579,1.804309802,-3.395206099,-0.309763177,9.74154998,0.968475739,,
79,1.3,0.999661005,0.231951626,-1.039291455,1.801052771,-3.340141626,-0.309381267,9.747027367,1.073548341,,
80,1.31667,1.012805899,0.248682235,-1.0153326,1.806296322,-3.302289325,-0.299510078,9.414808376,1.108572542,,
81,1.33333,1.028156722,0.268665555,-0.988461091,1.816956967,-3.281940614,-0.28706479,8.978067581,1.108572542,,
82,1.35,1.039904921,0.256013344,-0.991964642,1.824621639,-3.273002632,-0.276773352,8.625333623,0.513161128,,
83,1.36667,1.051395329,0.241025855,-0.997641722,1.829397339,-3.26427746,-0.273138577,8.491829793,1.178620943,,
84,1.38333,1.049685647,0.216730609,-0.995844391,1.82871139,-3.24953724,-0.269589325,8.386162126,0.548185329,,
85,1.4,1.047006066,0.19175146,-0.993497864,1.828041393,-3.234261529,-0.263438678,8.200426451,0.933451538,,
86,1.41667,1.040272197,0.194645538,-0.990377082,1.822160491,-3.219336983,-0.261851236,8.177631753,0.653257931,,
87,1.43333,1.033232618,0.199641368,-0.987197917,1.81469094,-3.206468285,-0.25942556,8.135795488,0.933451538,,
88,1.45,1.042001668,0.209274395,-1.009734122,1.807389244,-3.193888771,-0.257054394,8.094556585,1.073548341,,
89,1.46667,1.051993328,0.219266055,-1.034259105,1.798565775,-3.179910296,-0.257300571,8.14142223,0.443112726,,
90,1.48333,1.05327432,0.210742285,-1.035569667,1.787437939,-3.159598798,-0.257541338,8.198982428,1.143596742,,
91,1.5,1.053864736,0.200750626,-1.035039806,1.771609744,-3.143012887,-0.261958367,8.411071195,0.478136927,,
92,1.51667,1.039039427,0.204620517,-1.024428817,1.760196211,-3.127595842,-0.264625793,8.549749528,1.03852414,,
93,1.53333,1.022961938,0.209616347,-1.012998964,1.74902552,-3.1060785,-0.263962442,8.582295149,0.688282132,,
94,1.55,1.032712639,0.214612177,-1.040562969,1.735696902,-3.084219072,-0.263313056,8.626254114,1.03852414,,
95,1.56667,1.044611798,0.219608007,-1.071370587,1.727382306,-3.069109446,-0.2626772,8.646533745,1.318717746,,
96,1.58333,1.050191144,0.229207673,-1.061650492,1.716895387,-3.055090047,-0.263640836,8.729962018,0.58320953,,
97,1.6,1.055232391,0.239199333,-1.048479667,1.703529367,-3.045981213,-0.263799708,8.802608929,1.458814548,,
98,1.61667,1.057767003,0.244595496,-1.053969343,1.689667898,-3.036293439,-0.263955371,8.878830693,1.03852414,,
99,1.63333,1.060083251,0.249591326,-1.061084616,1.676083658,-3.027554748,-0.26256913,8.903384417,1.56388715,,
100,1.65,1.056894912,0.245412844,-1.052492355,1.662018102,-3.016745553,-0.26121034,8.931803477,1.248669344,,
101,1.66667,1.053216165,0.240417014,-1.042500695,1.647485385,-3.009850889,-0.26138681,9.015292116,1.493838749,,
102,1.68333,1.047372886,0.235421184,-1.038059115,1.630291888,-3.000890119,-0.263800812,9.191477421,1.56388715,,
103,1.7,1.041332474,0.230425354,-1.034123007,1.614886371,-2.992101672,-0.269127603,9.461627453,1.178620943,,
104,1.71667,1.045388657,0.220859049,-1.035311371,1.609156759,-2.980603184,-0.268490872,9.472648458,1.914129155,,
105,1.73333,1.050384487,0.210867389,-1.036976647,1.599245735,-2.984285688,-0.264962775,9.407300477,1.703983952,,
106,1.75,1.045882781,0.214562135,-1.019149165,1.576063444,-2.997782151,-0.264376869,9.522429565,2.054225956,,
107,1.76667,1.040478202,0.219557965,-0.999468623,1.567344058,-2.988648602,-0.258102588,9.351263866,2.089250157,,
108,1.78333,1.046830692,0.233661384,-1.016908409,1.56851806,-2.968595262,-0.247708228,8.974318874,2.264371159,,
109,1.8,1.054324437,0.248648874,-1.037951449,1.554514424,-2.955086482,-0.249393512,9.114396805,2.36944376,,
110,1.81667,1.048471074,0.236363636,-1.036887052,1.51686805,-2.943182054,-0.260752515,9.753922538,1.318717746,,
111,1.83333,1.041295246,0.221376147,-1.033632193,1.485983515,-2.926095008,-0.27465652,10.47188144,1.949153355,,
112,1.85,1.041832512,0.224537114,-1.040757702,1.465034463,-2.907305093,-0.28354827,10.9538068,1.59891135,,
113,1.86667,1.043149594,0.229532944,-1.048932696,1.446447186,-2.888182257,-0.288909484,11.29546013,1.914129155,,
114,1.88333,1.040884828,0.23,-1.049491116,1.428842136,-2.872019219,-0.291501301,11.53080431,1.984177556,,
115,1.9,1.038250663,0.23,-1.049264033,1.410887333,-2.85418142,-0.295374976,11.82432748,1.914129155,,
116,1.91667,1.032904238,0.225479566,-1.018969217,1.39064863,-2.831483908,-0.299840037,12.16737219,2.019201756,,
117,1.93333,1.027272576,0.220483736,-0.985512296,1.369468524,-2.80533045,-0.304881448,12.55093755,1.318717746,,
118,1.95,1.024266131,0.229024187,-0.99881707,1.348644387,-2.779616546,-0.312424333,13.04295825,1.949153355,,
119,1.96667,1.021541133,0.239015847,-1.017135113,1.330693367,-2.754331208,-0.317276853,13.41063288,2.124274357,,
120,1.98333,1.023238001,0.24,-1.011228423,1.313665352,-2.733833472,-0.320777437,13.72224313,2.019201756,,
121,2,1.025418,0.24,-1.002674956,1.299401122,-2.716148249,-0.321698027,13.90534974,2.334419559,,
122,2.01667,1.026576314,0.222018349,-0.98676536,1.289065488,-2.704277379,-0.323229173,14.07651319,2.299395359,,
123,2.03333,1.027620896,0.202035029,-0.970036899,1.278896557,-2.687724892,-0.324735622,14.24736004,2.159298558,,
124,2.05,1.034131549,0.208974145,-0.973568251,1.26889033,-2.673854294,-0.326833485,14.44395516,1.879104954,,
125,2.06667,1.041261961,0.218965805,-0.979396719,1.258441491,-2.661402797,-0.326455524,14.54268485,1.879104954,,
126,2.08333,1.057431268,0.188648874,-0.902165062,1.247560496,-2.657473833,-0.325477692,14.62204046,2.36944376,,
127,2.1,1.074644173,0.153678065,-0.815343594,1.236849517,-2.647705261,-0.325717318,14.75355296,1.984177556,,
128,2.11667,1.092222837,0.185763136,-0.729334926,1.235116397,-2.648042071,-0.321778216,14.60236721,1.739008152,,
129,2.13333,1.109844492,0.225729775,-0.643421791,1.226414729,-2.644306549,-0.323818141,14.79062776,1.879104954,,
130,2.15,1.116067632,0.221075897,-0.616732252,1.214375004,-2.634862199,-0.327001572,15.07088375,1.458814548,,
131,2.16667,1.120927212,0.211084237,-0.597127404,1.20538821,-2.623844292,-0.330136769,15.31679776,1.809056553,,
132,2.18333,1.117486693,0.218907423,-0.61483926,1.198245911,-2.614695814,-0.332067834,15.48955771,2.229346958,,
133,2.2,1.113035863,0.228899083,-0.637093411,1.194603413,-2.60568388,-0.330525024,15.4657979,1.668959751,,
134,2.21667,1.11460649,0.234445371,-0.640016933,1.18989219,-2.596245954,-0.327295303,15.37960648,2.089250157,,
135,2.23333,1.116922739,0.239441201,-0.640546794,1.187479117,-2.582503718,-0.32467881,15.29197708,1.493838749,,
136,2.25,1.115124649,0.24,-0.634555564,1.184548121,-2.56785943,-0.320977308,15.16137681,2.054225956,,
137,2.26667,1.112808401,0.24,-0.627743069,1.181659603,-2.55288004,-0.319002051,15.10749432,2.054225956,,
138,2.28333,1.111619456,0.226713928,-0.663405742,1.177177076,-2.535399174,-0.317055214,15.07406665,2.194322758,,
139,2.3,1.110574873,0.211726439,-0.704507797,1.173841177,-2.518707555,-0.315685757,15.05263049,2.159298558,,
140,2.31667,1.118531731,0.21,-0.740385801,1.172164967,-2.503859776,-0.312698714,14.93695667,1.423790347,,
141,2.33333,1.127660475,0.21,-0.775583693,1.171579711,-2.491348805,-0.308128259,14.73522959,2.264371159,,
142,2.35,1.129689893,0.21,-0.774950717,1.17259246,-2.482182019,-0.303083688,14.49224399,2.614613161,,
143,2.36667,1.130779892,0.21,-0.769576415,1.173591144,-2.472093483,-0.298643482,14.27702375,2.334419559,,
144,2.38333,1.127426188,0.21440367,-0.791091187,1.17300816,-2.462144099,-0.293203286,14.03400211,2.299395359,,
145,2.4,1.123474941,0.2193995,-0.816221725,1.171395061,-2.452848356,-0.290472528,13.92680075,2.019201756,,
146,2.41667,1.126236561,0.211209341,-0.832228625,1.170834948,-2.443679086,-0.287778924,13.80896584,1.703983952,,
147,2.43333,1.129915308,0.201217681,-0.846989031,1.170794442,-2.434633725,-0.285641581,13.71074671,2.194322758,,
148,2.45,1.125976647,0.195613011,-0.912332752,1.169737278,-2.428244435,-0.283016555,13.6012644,2.36944376,,
149,2.46667,1.120980817,0.190617181,-0.984696591,1.171725469,-2.423954542,-0.279913599,13.43558829,2.054225956,,
150,2.48333,1.106949048,0.198757298,-0.968094245,1.173687325,-2.421722337,-0.277361275,13.29599372,2.40446796,,
151,2.5,1.091643642,0.208748957,-0.938951904,1.178116179,-2.421507207,-0.27281781,13.03823677,1.914129155,,
152,2.51667,1.099222761,0.21,-0.95205588,1.181991836,-2.422775924,-0.267830863,12.76721815,2.579588961,,
153,2.53333,1.110077337,0.21,-0.971206561,1.185325072,-2.421085329,-0.260410645,12.39077915,2.43949216,,
154,2.55,1.107846008,0.218723937,-0.96378889,1.188126386,-2.420391165,-0.252589788,12.00210988,2.859782562,,
155,2.56667,1.103713094,0.228715596,-0.952510425,1.191863343,-2.420190085,-0.244869199,11.60990766,2.929830963,,
156,2.58333,1.10464622,0.234353628,-0.934371699,1.199414171,-2.406039654,-0.2367569,11.16627879,2.229346958,,
157,2.6,1.106326636,0.239349458,-0.915221018,1.207349049,-2.381551123,-0.230695125,10.81744373,2.999879363,,
158,2.61667,1.103740769,0.235654712,-0.921483686,1.209941374,-2.398699871,-0.227612977,10.65391372,3.560266563,,
159,2.63333,1.100516188,0.230658882,-0.93155104,1.208238588,-2.431212893,-0.224569356,10.52913564,3.385145563,,
160,2.65,1.092639245,0.225663053,-0.910931205,1.213146646,-2.441272089,-0.217262576,10.1534694,3.420169763,,
161,2.66667,1.084055501,0.220667223,-0.885649278,1.220333046,-2.447010833,-0.210520939,9.787818654,3.910508561,,
162,2.68333,1.087985367,0.232985822,-0.904637198,1.227431268,-2.453605945,-0.202445956,9.365740437,3.735387562,,
163,2.7,1.093844113,0.247973311,-0.930448985,1.233518763,-2.458738932,-0.194000305,8.937917145,4.225726359,,
164,2.71667,1.084660475,0.25,-0.935117649,1.238613907,-2.461520829,-0.188921127,8.672270946,4.365823157,,
165,2.73333,1.073124649,0.25,-0.936480148,1.24136509,-2.462449143,-0.182976162,8.384971808,3.560266563,,
166,2.75,1.071349458,0.25,-0.91824298,1.244537105,-2.463818631,-0.176641678,8.078240937,4.505919956,,
167,2.76667,1.071122375,0.25,-0.896897162,1.248573519,-2.465171816,-0.171298551,7.8119477,4.365823157,,
168,2.78333,1.077037683,0.262910759,-0.918261177,1.254355808,-2.465168169,-0.16647392,7.559925271,4.996258749,,
169,2.8,1.083941011,0.277898249,-0.946495185,1.257841204,-2.466497495,-0.161253464,7.305390782,5.206403945,,
170,2.81667,1.081590037,0.254228524,-0.937373569,1.261285835,-2.467811274,-0.155644128,7.034800885,5.871863731,,
171,2.83333,1.077729623,0.224253545,-0.922158996,1.27218044,-2.463840049,-0.148758047,6.669398213,5.871863731,,
172,2.85,1.082170218,0.215713094,-0.893434175,1.277692579,-2.463844183,-0.141951574,6.339559739,6.397226717,,
173,2.86667,1.087983547,0.210717264,-0.862475169,1.272688745,-2.46992562,-0.137434243,6.163334151,6.572347712,,
174,2.88333,1.089168246,0.205721435,-0.865485379,1.272505503,-2.470326548,-0.131649575,5.906634491,6.712444507,,
175,2.9,1.089576996,0.200725605,-0.874190234,1.280935873,-2.467718777,-0.124182016,5.537310483,6.747468706,,
176,2.91667,1.110444006,0.187189324,-0.738548538,1.288842841,-2.467274166,-0.11506009,5.101496482,6.082008926,,
177,2.93333,1.134787323,0.172201835,-0.578379205,1.297086705,-2.46980494,-0.108634125,4.787486034,6.60737191,,
178,2.95,1.119805065,0.191309425,-0.500993757,1.307778619,-2.466399847,-0.100130809,4.378341376,6.782492905,,
179,2.96667,1.098050497,0.216288574,-0.437864635,1.319193751,-2.455059686,-0.087874998,3.810993864,6.537323513,,
180,2.98333,1.108700205,0.22,-0.455875098,1.329645384,-2.448852527,-0.077880012,3.352099525,6.502299314,,
181,3,1.125004777,0.22,-0.488045214,1.342064073,-2.447693761,-0.06799486,2.900375892,6.642396109,,
182,3.01667,1.13324346,0.228490409,-0.501626482,1.350620081,-2.442007438,-0.058638178,2.485977819,6.712444507,,
183,3.03333,1.140055956,0.238482068,-0.511920919,1.358259377,-2.433509394,-0.051055797,2.152685396,6.432250916,,
184,3.05,1.144403366,0.235763136,-0.498013875,1.36294868,-2.420612083,-0.04230772,1.77796547,6.046984727,,
185,3.06667,1.148309197,0.230767306,-0.479771527,1.367180133,-2.409883904,-0.036549282,1.53134245,5.241428145,,
186,3.08333,1.14887065,0.23,-0.592357141,1.370555833,-2.400482221,-0.032086756,1.341134666,5.48659754,,
187,3.1,1.148825233,0.23,-0.728682741,1.373089436,-2.391984095,-0.027671704,1.154518564,5.556645938,,
188,3.11667,1.155110092,0.251100917,-0.764043647,1.373591428,-2.382776608,-0.025745896,1.07379709,5.626694337,,
189,3.13333,1.16255842,0.276080067,-0.780847802,1.372492736,-2.371280797,-0.025055195,1.045832487,5.521621739,,
190,3.15,1.167020168,0.288423686,-0.77295524,1.372595833,-2.359509901,-0.023163252,0.966803616,5.346500743,,
191,3.16667,1.170925999,0.298415346,-0.760465666,1.375066028,-2.351402217,-0.018886656,0.786913232,5.346500743,,
192,3.18333,1.168717643,0.287389491,-0.759312811,1.376725324,-2.344161273,-0.014654378,0.609854606,5.696742735,,
193,3.2,1.165356812,0.272402002,-0.760296838,1.378367514,-2.335437602,-0.011258922,0.467998807,5.136355547,,
194,3.21667,1.170386307,0.274195163,-0.769099123,1.380381484,-2.32912749,-0.007109168,0.295079083,4.400847357,,
195,3.23333,1.177017135,0.279190992,-0.77939356,1.382374903,-2.322496395,-0.001824112,0.075604573,4.646016754,,
196,3.25,1.183838274,0.284186822,-0.791781409,1.38511744,-2.314782375,0.001845064,0.076321558,4.155677959,,
197,3.26667,1.190696186,0.289182652,-0.804573761,1.385918601,-2.304857404,0.005865761,0.242497187,4.08562956,,
198,3.28333,1.190298734,0.273286072,-0.80729977,1.38404603,-2.290477441,0.008686157,0.359578799,3.945532761,,
199,3.3,1.188482068,0.253302752,-0.808056714,1.382571093,-2.278507261,0.011478349,0.475668734,2.579588961,,
200,3.31667,1.182912275,0.245829858,-0.811214649,1.381864875,-2.271165606,0.014242758,0.590521569,3.350121363,,
201,3.33333,1.176599363,0.240834028,-0.814847979,1.380415339,-2.267635886,0.018122463,0.752151141,3.245048763,,
202,3.35,1.175658958,0.248323603,-0.819174944,1.378233468,-2.258559703,0.020826906,0.865748102,3.139976163,,
203,3.36667,1.175795208,0.258315263,-0.823640913,1.373844122,-2.248831985,0.021241908,0.885817175,2.964855163,,
204,3.38333,1.177932671,0.251693078,-0.818415472,1.368018936,-2.236620004,0.022403491,0.938225865,2.614613161,,
205,3.4,1.180476003,0.241701418,-0.811224505,1.363353919,-2.222693267,0.023180304,0.97407253,2.089250157,,
206,3.41667,1.180155433,0.252435363,-0.807990244,1.358733975,-2.210360657,0.024321299,1.025483291,1.528862949,,
207,3.43333,1.1792471,0.267422852,-0.805568024,1.353065451,-2.201778014,0.025451324,1.077613409,1.633935551,,
208,3.45,1.181196907,0.27,-0.804712766,1.348176353,-2.194723104,0.026570534,1.129067732,1.668959751,,
209,3.46667,1.183740238,0.27,-0.804182905,1.339725176,-2.187735383,0.027679086,1.183577986,1.213645144,,
210,3.48333,1.187259383,0.27412844,-0.810221018,1.340692106,-2.186899475,0.031329627,1.338658391,1.318717746,,
211,3.5,1.190983547,0.27912427,-0.817639068,1.339505155,-2.183577447,0.032768194,1.401342002,1.248669344,,
212,3.51667,1.189201759,0.28,-0.800960775,1.334771534,-2.175322017,0.033109598,1.42095576,0.793354735,,
213,3.53333,1.186249678,0.28,-0.779160791,1.327957439,-2.166790783,0.032728751,1.411822169,1.143596742,,
214,3.55,1.165392752,0.247105922,-0.764462936,1.310280102,-2.153069182,0.029846438,1.304896002,1.108572542,,
215,3.56667,1.140686102,0.207139283,-0.751292112,1.293468123,-2.134928679,0.028771821,1.274273474,1.248669344,,
216,3.58333,1.129520737,0.2,-0.752234564,1.281700221,-2.120088065,0.026997989,1.206711251,1.108572542,,
217,3.6,1.121300326,0.2,-0.756246367,1.276992708,-2.107808968,0.027005098,1.211477185,1.143596742,,
218,3.61667,1.108835924,0.208190158,-0.766897162,1.28028697,-2.091503227,0.030174041,1.350107611,1.388766147,,
219,3.63333,1.095438017,0.218181818,-0.779008264,1.281828978,-2.079465689,0.033314175,1.488757131,1.283693545,,
220,3.65,1.099018652,0.22,-0.782202846,1.291929595,-2.08325884,0.040255461,1.784711823,2.054225956,,
221,3.66667,1.106376147,0.22,-0.783413956,1.311155878,-2.09552376,0.049906809,2.179809324,2.929830963,,
222,3.68333,1.109692319,0.224078399,-0.786355296,1.309820099,-2.092097931,0.05050107,2.207986927,3.525242363,,
223,3.7,1.112099401,0.229074229,-0.789685849,1.301391734,-2.078249495,0.051433504,2.263261491,4.330798958,,
224,3.71667,1.114728486,0.234070058,-0.794249754,1.296406353,-2.070566777,0.055093278,2.433429991,4.155677959,,
225,3.73333,1.117408067,0.239065888,-0.799094195,1.292135723,-2.066962637,0.057358903,2.541735264,5.311476543,,
226,3.75,1.120530745,0.244061718,-0.801230824,1.285565847,-2.062724765,0.057570923,2.564138174,6.187081523,,
227,3.76667,1.123755326,0.249057548,-0.802744712,1.2803831,-2.058192783,0.057781082,2.583888756,6.572347712,,
228,3.78333,1.124732125,0.254053378,-0.804504259,1.275245617,-2.053370544,0.061685192,2.769308496,6.677420308,,
229,3.8,1.125186292,0.259049208,-0.806320924,1.267846416,-2.047933431,0.063548234,2.86943357,7.272831688,,
230,3.81667,1.123544393,0.26,-0.798515303,1.259527102,-2.041562448,0.063396717,2.881479462,7.868243064,,
231,3.83333,1.121409811,0.26,-0.788447949,1.249646285,-2.030362803,0.061919963,2.836685356,7.237807489,,
232,3.85,1.116963303,0.255963303,-0.780521268,1.237898829,-2.016990068,0.059795459,2.765465523,8.428630238,,
233,3.86667,1.111967473,0.250967473,-0.773103217,1.225604073,-2.005991157,0.056373908,2.633568241,9.304235193,,
234,3.88333,1.114479036,0.25,-0.771605631,1.211801582,-1.998621429,0.052654074,2.487997853,9.479356183,,
