Frame,Time,Cursor Position X,Cursor Position Y,Cursor Position Z,Cursor Velocity X,Cursor Velocity Y,Cursor Velocity Z
1,0,0,0,0,0,0,0
2,0.02,0.009972793,-0.1116939,-0.05848994,0,0,0
3,0.0440981,0.009972793,-0.1116939,-0.05848994,0,0,0
4,0.0534587,0.009972793,-0.1116939,-0.05848994,0,0,0
5,0.0590668,0.009895486,-0.1115887,-0.05884155,7.310462E-06,7.310462E-06,-2.436631E-05
6,0.0626258,0.009879319,-0.1115666,-0.05891509,1.221891E-05,1.221891E-05,-4.058348E-05
7,0.0657758,0.009879319,-0.1115666,-0.05891509,0.01538314,0.01538314,-0.05109304
8,0.0683247,0.009879319,-0.1115666,-0.05891509,0.01538314,0.01538314,-0.05109304
9,0.0706348,0.009879319,-0.1115666,-0.05891509,0,0,0
10,0.073802,0.009879319,-0.1115666,-0.05891509,0,0,0
11,0.076615,0.009879319,-0.1115666,-0.05891509,0,0,0
12,0.079259,0.009879319,-0.1115666,-0.05891509,0,0,0
13,0.0819781,0.009879319,-0.1115666,-0.05891509,0,0,0
14,0.0857768,0.009879319,-0.1115666,-0.05891509,0,0,0
15,0.0885405,0.009879319,-0.1115666,-0.05891509,0,0,0
16,0.091198,0.009879319,-0.1115666,-0.05891509,0,0,0
17,0.0934882,0.009879319,-0.1115666,-0.05891509,0,0,0
18,0.0961457,0.009879319,-0.1115666,-0.05891509,0,0,0
19,0.0984798,0.009879319,-0.1115666,-0.05891509,0,0,0
20,0.1010078,0.009879319,-0.1115666,-0.05891509,0,0,0
21,0.1047995,0.009879319,-0.1115666,-0.05891509,0,0,0
22,0.1074225,0.009879319,-0.1115666,-0.05891509,0,0,0
23,0.1096953,0.009879319,-0.1115666,-0.05891509,0,0,0
24,0.112313,0.009879319,-0.1115666,-0.05891509,0,0,0
25,0.1146257,0.009879319,-0.1115666,-0.05891509,0,0,0
26,0.1173661,0.009879319,-0.1115666,-0.05891509,0,0,0
27,0.11964,0.009879319,-0.1115666,-0.05891509,0,0,0
28,0.1217825,0.009863155,-0.1115444,-0.0589886,0.000375314,0.000375314,-0.001244368
29,0.124677,0.009863155,-0.1115444,-0.0589886,0.000375314,0.000375314,-0.001244368
30,0.126942,0.009863155,-0.1115444,-0.0589886,0.000375314,0.000375314,-0.001244368
31,0.129095,0.009863155,-0.1115444,-0.0589886,0,0,0
32,0.1318281,0.009863155,-0.1115444,-0.0589886,0,0,0
33,0.1341181,0.009863155,-0.1115444,-0.0589886,0,0,0
34,0.1372737,0.009863155,-0.1115444,-0.0589886,0,0,0
35,0.1398112,0.009863155,-0.1115444,-0.0589886,0,0,0
36,0.1420771,0.009863155,-0.1115444,-0.0589886,0,0,0
37,0.1448469,0.009863155,-0.1115444,-0.0589886,0,0,0
38,0.1472111,0.009863155,-0.1115444,-0.0589886,0,0,0
39,0.1497215,0.009863155,-0.1115444,-0.0589886,0,0,0
40,0.1526622,0.009863155,-0.1115444,-0.0589886,0,0,0
41,0.1553759,0.009863155,-0.1115444,-0.0589886,0,0,0
42,0.1576378,0.009863155,-0.1115444,-0.0589886,0,0,0
43,0.1598611,0.009863155,-0.1115444,-0.0589886,0,0,0
44,0.1620918,0.009863155,-0.1115444,-0.0589886,0,0,0
45,0.1646109,0.009863155,-0.1115444,-0.0589886,0,0,0
46,0.1668331,0.009863155,-0.1115444,-0.0589886,0,0,0
47,0.1690329,0.009863155,-0.1115444,-0.0589886,0,0,0
48,0.171305,0.009863155,-0.1115444,-0.0589886,0,0,0
49,0.1735585,0.009863155,-0.1115444,-0.0589886,0,0,0
50,0.1757264,0.009863155,-0.1115444,-0.0589886,0,0,0
51,0.1779576,0.009863155,-0.1115444,-0.0589886,0,0,0
52,0.1801846,0.009863155,-0.1115444,-0.0589886,0,0,0
53,0.1832244,0.009863155,-0.1115444,-0.0589886,0,0,0
54,0.1855551,0.009863155,-0.1115444,-0.0589886,0,0,0
55,0.1878422,0.009863155,-0.1115444,-0.0589886,0,0,0
56,0.1900122,0.009863155,-0.1115444,-0.0589886,0,0,0
57,0.1922505,0.009863155,-0.1115444,-0.0589886,0,0,0
58,0.1945145,0.009863155,-0.1115444,-0.0589886,0,0,0
59,0.1966568,0.009863155,-0.1115444,-0.0589886,0,0,0
60,0.1987751,0.009863155,-0.1115444,-0.0589886,0,0,0
61,0.2009161,0.009863155,-0.1115444,-0.0589886,0,0,0
62,0.2034519,0.009863155,-0.1115444,-0.0589886,0,0,0
63,0.2056201,0.009863155,-0.1115444,-0.0589886,0,0,0
64,0.2077304,0.009863155,-0.1115444,-0.0589886,0,0,0
65,0.2099151,0.009863155,-0.1115444,-0.0589886,0,0,0
66,0.2122584,0.009863155,-0.1115444,-0.0589886,0,0,0
67,0.2144959,0.009863155,-0.1115444,-0.0589886,0,0,0
68,0.216516,0.009863155,-0.1115444,-0.0589886,0,0,0
69,0.2183519,0.009863155,-0.1115444,-0.0589886,0,0,0
70,0.2202374,0.009863155,-0.1115444,-0.0589886,0,0,0
71,0.222539,0.009863155,-0.1115444,-0.0589886,0,0,0
72,0.2245023,0.009863155,-0.1115444,-0.0589886,0,0,0
73,0.2266576,0.009863155,-0.1115444,-0.0589886,0,0,0
74,0.2292001,0.009863155,-0.1115444,-0.0589886,0,0,0
75,0.2310688,0.009863155,-0.1115444,-0.0589886,0,0,0
76,0.2330265,0.009863155,-0.1115444,-0.0589886,0,0,0
77,0.2349347,0.009863155,-0.1115444,-0.0589886,0,0,0
78,0.2369028,0.009863155,-0.1115444,-0.0589886,0,0,0
79,0.2393451,0.009863155,-0.1115444,-0.0589886,0,0,0
80,0.2413485,0.009863155,-0.1115444,-0.0589886,0,0,0
81,0.2438742,0.009863155,-0.1115444,-0.0589886,0,0,0
82,0.2459325,0.009863155,-0.1115444,-0.0589886,0,0,0
83,0.2480094,0.009863155,-0.1115444,-0.0589886,0,0,0
84,0.2499575,0.009863155,-0.1115444,-0.0589886,0,0,0
85,0.2581682,0.009863155,-0.1115444,-0.0589886,0,0,0
86,0.2668587,0.009863155,-0.1115444,-0.0589886,0,0,0
87,0.2763594,0.009863155,-0.1115444,-0.0589886,0,0,0
88,0.2784248,0.009863155,-0.1115444,-0.0589886,0,0,0
89,0.2803105,0.009863155,-0.1115444,-0.0589886,0,0,0
90,0.2825622,0.009863155,-0.1115444,-0.0589886,0,0,0
91,0.2845264,0.009863155,-0.1115444,-0.0589886,0,0,0
92,0.2866027,0.009863155,-0.1115444,-0.0589886,0,0,0
93,0.2885667,0.009863155,-0.1115444,-0.0589886,0,0,0
94,0.2905294,0.009863155,-0.1115444,-0.0589886,0,0,0
95,0.2925651,0.009863155,-0.1115444,-0.0589886,0,0,0
96,0.294493,0.009863155,-0.1115444,-0.0589886,0,0,0
97,0.2963617,0.009863155,-0.1115444,-0.0589886,0,0,0
98,0.2982709,0.009863155,-0.1115444,-0.0589886,0,0,0
99,0.3001829,0.009863155,-0.1115444,-0.0589886,0,0,0
100,0.3026099,0.009863155,-0.1115444,-0.0589886,0,0,0
101,0.3045576,0.009863155,-0.1115444,-0.0589886,0,0,0
102,0.3064742,0.009863155,-0.1115444,-0.0589886,0,0,0
103,0.3082465,0.009863155,-0.1115444,-0.0589886,0,0,0
104,0.310113,0.009863155,-0.1115444,-0.0589886,0,0,0
105,0.312597,0.009863155,-0.1115444,-0.0589886,0,0,0
106,0.3146258,0.009863155,-0.1115444,-0.0589886,0,0,0
107,0.3165203,0.009863155,-0.1115444,-0.0589886,0,0,0
108,0.3184509,0.009863155,-0.1115444,-0.0589886,0,0,0
109,0.3203668,0.009863155,-0.1115444,-0.0589886,0,0,0
110,0.3227004,0.009863155,-0.1115444,-0.0589886,0,0,0
111,0.343049,0.009863155,-0.1115444,-0.0589886,0,0,0
112,0.3456299,0.009863155,-0.1115444,-0.0589886,0,0,0
113,0.3477903,0.009863155,-0.1115444,-0.0589886,0,0,0
114,0.349972,0.009863155,-0.1115444,-0.0589886,0,0,0
115,0.3519461,0.009863155,-0.1115444,-0.0589886,0,0,0
116,0.3540033,0.009863155,-0.1115444,-0.0589886,0,0,0
117,0.3559442,0.009863155,-0.1115444,-0.0589886,0,0,0
118,0.3582107,0.009863155,-0.1115444,-0.0589886,0,0,0
119,0.3602503,0.009863155,-0.1115444,-0.0589886,0,0,0
120,0.3626317,0.009863155,-0.1115444,-0.0589886,0,0,0
121,0.3647144,0.009863155,-0.1115444,-0.0589886,0,0,0
122,0.3671685,0.009863155,-0.1115444,-0.0589886,0,0,0
123,0.369054,0.009863155,-0.1115444,-0.0589886,0,0,0
124,0.3709507,0.009863155,-0.1115444,-0.0589886,0,0,0
125,0.3728369,0.009863155,-0.1115444,-0.0589886,0,0,0
126,0.374779,0.009863155,-0.1115444,-0.0589886,0,0,0
127,0.3767109,0.009863155,-0.1115444,-0.0589886,0,0,0
128,0.3785833,0.009863155,-0.1115444,-0.0589886,0,0,0
129,0.3804723,0.009863155,-0.1115444,-0.0589886,0,0,0
130,0.3826604,0.009863155,-0.1115444,-0.0589886,0,0,0
131,0.3852918,0.009863155,-0.1115444,-0.0589886,0,0,0
132,0.3872718,0.009863155,-0.1115444,-0.0589886,0,0,0
133,0.3892179,0.009863155,-0.1115444,-0.0589886,0,0,0
134,0.3910871,0.009863155,-0.1115444,-0.0589886,0,0,0
