Frame,Timestamp,unity_x,unity_y,unity_z,X(accel),Y(accel),Z(accel),Angles,loadcell(N),,
230,3.81667,1.112305179,0.271909925,-0.865413223,1.020372627,-4.262094941,-1.040402488,45.55687316,5.311476543,,
231,3.83333,1.099770187,0.261918265,-0.840661157,1.017402244,-4.250440059,-1.036789851,45.54074546,5.591670138,,
232,3.85,1.093290242,0.26,-0.857254657,1.012831147,-4.239857743,-1.034859287,45.61633865,5.871863731,,
233,3.86667,1.088248995,0.26,-0.883671999,1.008622972,-4.227429137,-1.032287621,45.66432296,5.976936328,,
234,3.88333,1.083647206,0.247914929,-0.878350772,1.004450611,-4.215749139,-1.029737842,45.71221375,5.276452344,,
235,3.9,1.079150959,0.23292744,-0.865407031,0.998386961,-4.202887907,-1.02655764,45.79703756,5.90688793,,
236,3.91667,1.094535522,0.201859883,-0.850331463,0.993333741,-4.190453912,-1.024378194,45.88148154,5.661718536,,
237,3.93333,1.114745925,0.166889074,-0.834738418,0.988959803,-4.179076498,-1.021893788,45.93831277,6.397226717,,
238,3.95,1.115627341,0.196105088,-0.841209594,0.984622468,-4.167478256,-1.019752094,46.0040904,6.467275115,,
239,3.96667,1.111766927,0.241067556,-0.853093613,0.982847326,-4.155032507,-1.016345922,45.95996152,6.957613899,,
240,3.98333,1.11063606,0.241993328,-0.835862461,0.980143577,-4.144257112,-1.013287268,45.95253801,7.167759092,,
241,4,1.110181894,0.232001668,-0.811413173,0.974643855,-4.132322294,-1.010889756,46.04581787,7.658097873,,
242,4.01667,1.112378952,0.206030025,-0.807544166,0.968565682,-4.121729042,-1.008828601,46.16647277,7.693122071,,
243,4.03333,1.1152402,0.176055046,-0.80883097,0.967196027,-4.109365258,-1.005838362,46.12200766,7.763170468,,
244,4.05,1.101828645,0.201893244,-0.808607678,0.971095858,-4.096794105,-1.0009883,45.86841103,7.868243064,,
245,4.06667,1.084297824,0.241859883,-0.808002123,0.97219149,-4.086781507,-0.997115956,45.72512318,7.693122071,,
246,4.08333,1.085175753,0.242043369,-0.814750423,0.966221678,-4.079602189,-0.995143944,45.84482142,8.288533445,,
247,4.1,1.090761999,0.23205171,-0.823379584,0.962133432,-4.07095793,-0.992567355,45.89200071,8.743848023,,
248,4.11667,1.093605353,0.226030025,-0.827858316,0.961121455,-4.059046315,-0.99062945,45.86617343,9.374283589,,
249,4.13333,1.095739935,0.221034195,-0.831264564,0.954055057,-4.046927861,-0.989630322,46.04856732,9.1641384,,
250,4.15,1.084765107,0.22,-0.822905957,0.938591257,-4.035507823,-0.990478348,46.54074,8.848920617,,
251,4.16667,1.070368034,0.22,-0.811476104,0.926558106,-4.025377353,-0.990098381,46.89875274,9.094090004,,
252,4.18333,1.082997119,0.200233528,-0.800705133,0.922407896,-4.014431321,-0.987896764,46.96343908,8.883944815,,
253,4.2,1.102753355,0.175254379,-0.790107918,0.917992014,-4.004463597,-0.985712483,47.03732337,9.549404579,,
254,4.21667,1.102820684,0.193669725,-0.8102933,0.912124855,-3.993685431,-0.985053952,47.20141249,9.549404579,,
255,4.23333,1.097643188,0.223644704,-0.838678697,0.906007511,-3.981811269,-0.984100021,47.36591187,8.673799626,,
256,4.25,1.082481007,0.237873228,-0.835809766,0.900232643,-3.969735612,-0.981956011,47.48618272,9.479356183,,
257,4.26667,1.064632269,0.247864887,-0.824531301,0.894502542,-3.958631852,-0.979828621,47.60650378,9.234186796,,
258,4.28333,1.0775312,0.226430359,-0.770517982,0.88559817,-3.945280778,-0.979500042,47.88222996,9.409307787,,
259,4.3,1.098786185,0.196455379,-0.704890944,0.877345228,-3.931451383,-0.980061754,48.16529176,9.619452974,,
260,4.31667,1.122713852,0.174320267,-0.624653246,0.867994125,-3.92004314,-0.980619162,48.48638256,9.759549766,,
261,4.33333,1.147375085,0.154336947,-0.540405388,0.858425163,-3.909010277,-0.980878653,48.80890294,10.03974335,,
262,4.35,1.148993479,0.173469558,-0.518091086,0.848352683,-3.898061313,-0.980843624,49.14276925,10.24988854,,
263,4.36667,1.144224733,0.203444537,-0.512943867,0.837495358,-3.886336969,-0.981974612,49.54017818,10.60013051,,
264,4.38333,1.146020547,0.225613011,-0.512823565,0.825862071,-3.874986141,-0.983968077,49.99266031,10.91534829,,
265,4.4,1.149653878,0.24559633,-0.51411037,0.81517093,-3.863436699,-0.985368061,50.39987653,11.12549348,,
266,4.41667,1.15700508,0.214945788,-0.486834483,0.805979001,-3.853105346,-0.984740417,50.70075576,10.98539669,,
267,4.43333,1.165407157,0.169983319,-0.451485202,0.796855669,-3.842287416,-0.983543281,50.98599904,11.51075965,,
268,4.45,1.155401016,0.183319433,-0.459300427,0.787236737,-3.830426753,-0.98435719,51.34903077,11.68588063,,
269,4.46667,1.140141027,0.213294412,-0.479435135,0.777127713,-3.821731208,-0.985734992,51.74867714,12.106171,,
270,4.48333,1.137220866,0.223878232,-0.488346476,0.766534021,-3.812542399,-0.987102626,52.16889267,12.28129199,,
271,4.5,1.137856699,0.228874062,-0.494023555,0.757968482,-3.802310378,-0.987894472,52.50254109,12.63153396,,
272,4.51667,1.160128744,0.195170976,-0.472963202,0.75002087,-3.791599964,-0.987271368,52.77640122,12.91172753,,
273,4.53333,1.188695807,0.150208507,-0.444123638,0.743237568,-3.781519062,-0.986372011,53.00174344,12.63153396,,
274,4.55,1.190442642,0.167030859,-0.467941593,0.737605875,-3.773159464,-0.984360075,53.15485238,13.01680012,,
275,4.56667,1.184311396,0.202001668,-0.507226982,0.735584408,-3.763218425,-0.981247652,53.14323386,13.05182432,,
276,4.58333,1.166865721,0.221559633,-0.506228802,0.737134067,-3.752258438,-0.977602181,52.98288366,13.2619695,,
277,4.6,1.146064903,0.236547123,-0.493285061,0.736764412,-3.741105598,-0.975366741,52.93363404,13.36704209,,
278,4.61667,1.148647888,0.247689741,-0.5138383,0.733409606,-3.732469248,-0.974250401,53.02779506,13.43709048,,
279,4.63333,1.158230798,0.257681401,-0.544418834,0.731702652,-3.721736507,-0.972042899,53.02949416,13.15689691,,
280,4.65,1.164639851,0.244653878,-0.579882225,0.724074779,-3.710004957,-0.97122014,53.29432713,13.64723566,,
281,4.66667,1.170089848,0.224670559,-0.616821088,0.708170418,-3.697820915,-0.974495745,53.99392736,13.50713888,,
282,4.68333,1.168231481,0.22382819,-0.65735613,0.692110677,-3.684922279,-0.978835684,54.73680729,13.47211468,,
283,4.7,1.164143984,0.22882402,-0.698988046,0.682301263,-3.673710241,-0.980706837,55.17273845,13.96245343,,
284,4.71667,1.169293578,0.245279399,-0.711334445,0.674953786,-3.663902021,-0.981485005,55.48422957,14.20762281,,
285,4.73333,1.177286906,0.265262719,-0.714664999,0.665007989,-3.652577785,-0.981988712,55.89393339,14.13757442,,
286,4.75,1.182196376,0.258565471,-0.697552,0.654603407,-3.641858826,-0.982756991,56.33286115,13.82235665,,
287,4.76667,1.186147623,0.243577982,-0.674086739,0.649007419,-3.631214303,-0.980848423,56.50820547,14.48781638,,
288,4.78333,1.190790356,0.220984153,-0.663817323,0.645547916,-3.620382086,-0.978154383,56.57657517,14.34771959,,
289,4.8,1.195649936,0.196005004,-0.657686077,0.643680163,-3.6088432,-0.976540157,56.6093831,14.45279218,,
290,4.81667,1.191125938,0.220358632,-0.66667665,0.63843982,-3.596345368,-0.975730217,56.80247281,14.66293736,,
291,4.83333,1.183632193,0.260325271,-0.680453029,0.629342488,-3.584450486,-0.97597979,57.18480338,14.97815513,,
292,4.85,1.176069603,0.273786489,-0.680919327,0.620824532,-3.575214707,-0.975965068,57.53901067,14.69796156,,
293,4.86667,1.168485025,0.278782319,-0.677134607,0.613137802,-3.564757186,-0.975688747,57.85411461,14.76800995,,
294,4.88333,1.167563727,0.287556297,-0.682280057,0.60242055,-3.552834304,-0.977761607,58.36185887,14.80303415,,
295,4.9,1.168789976,0.297547957,-0.690303662,0.588959509,-3.540991982,-0.981899908,59.04398583,14.242647,,
296,4.91667,1.1642587,0.284920767,-0.685932595,0.575589115,-3.53075532,-0.984456007,59.68614148,15.43346968,,
297,4.93333,1.157854955,0.264937448,-0.677530518,0.567648759,-3.522361621,-0.984413088,60.03067093,15.32839709,,
298,4.95,1.156648874,0.26,-0.680355852,0.565844308,-3.515539774,-0.980253291,60.00461161,15.39844548,,
299,4.96667,1.157148457,0.26,-0.68686557,0.564557097,-3.507252751,-0.976890621,59.97585473,15.57356646,,
300,4.98333,1.153656077,0.263753128,-0.678817702,0.561012548,-3.497264216,-0.976106424,60.11206795,15.78371164,,
301,5,1.148841914,0.268748957,-0.665949655,0.552221902,-3.485841178,-0.975582188,60.48825375,15.39844548,,
302,5.01667,1.143414967,0.27,-0.668911846,0.544989902,-3.474992107,-0.974045709,60.77247953,15.71366325,,
303,5.03333,1.137783304,0.27,-0.677162534,0.540298292,-3.466450578,-0.972519338,60.94495601,15.88878423,,
304,5.05,1.131302449,0.266263553,-0.680431294,0.536879766,-3.456974465,-0.971002976,61.06124188,15.67863905,,
305,5.06667,1.12453537,0.261267723,-0.682020876,0.528282895,-3.446326093,-0.971759452,61.46992882,15.43346968,,
306,5.08333,1.124377208,0.26,-0.660338034,0.515051972,-3.435747091,-0.974265322,62.13652692,15.99385681,,
307,5.1,1.126466373,0.26,-0.630741527,0.498954439,-3.425236784,-0.976505117,62.93481354,15.78371164,,
308,5.11667,1.129772917,0.263719766,-0.626901585,0.485904067,-3.416994488,-0.9794774,63.61467908,15.99385681,,
309,5.13333,1.133497081,0.268715596,-0.631897415,0.474893541,-3.409049022,-0.979700394,64.13898047,16.16897779,,
310,5.15,1.132666313,0.258865721,-0.622834812,0.462248131,-3.400668911,-0.980169348,64.7514224,15.32839709,,
311,5.16667,1.130259231,0.243878232,-0.608907044,0.445311773,-3.392342519,-0.982854706,65.62567232,15.95883262,,
312,5.18333,1.127380848,0.24,-0.605246923,0.425094049,-3.383104056,-0.986014532,66.67798992,15.81873583,,
313,5.2,1.124337933,0.24,-0.605171229,0.41248671,-3.375848838,-0.986703928,67.31287439,15.2583487,,
314,5.21667,1.133118205,0.228915763,-0.575761493,0.406695547,-3.368639685,-0.984457916,67.55368568,15.29337289,,
315,5.23333,1.146061946,0.213928274,-0.536021937,0.399262333,-3.360041993,-0.982713079,67.88879288,14.52284058,,
316,5.25,1.144662219,0.224745621,-0.547668638,0.389963551,-3.351021998,-0.984619923,68.39371487,12.80665494,,
317,5.26667,1.13816764,0.244728941,-0.577567923,0.380961559,-3.342058732,-0.986756722,68.88969928,11.72090483,,
318,5.28333,1.14431223,0.246321935,-0.580383274,0.372491124,-3.333151663,-0.989362503,69.36883981,10.24988854,,
319,5.3,1.154985139,0.241326105,-0.573495084,0.364547263,-3.324772342,-0.989547638,69.77630903,8.743848023,,
320,5.31667,1.151713094,0.251009174,-0.568664165,0.354764262,-3.316915838,-0.989252245,70.27122173,7.553025277,,
321,5.33333,1.14340185,0.265996664,-0.564576667,0.33986441,-3.305120378,-0.990631286,71.06400165,6.011960527,,
322,5.35,1.13662173,0.262677231,-0.574690904,0.323414495,-3.280302491,-0.991048976,71.92665556,4.470895756,,
323,5.36667,1.130399651,0.252685571,-0.589981171,0.305428868,-3.25400592,-0.991701556,72.88197036,3.875484361,,
324,5.38333,1.135302752,0.25,-0.58944158,0.289885659,-3.26273245,-0.99471749,73.75255094,2.614613161,,
325,5.4,1.144295246,0.25,-0.583083251,0.281411562,-3.292258047,-0.996534867,74.23084664,1.984177556,,
326,5.41667,1.145302525,0.228131776,-0.560931205,0.276465508,-3.297811393,-0.994811792,74.46899717,1.388766147,,
327,5.43333,1.14334961,0.198156797,-0.53292428,0.27547731,-3.27408496,-0.990988078,74.46500191,0.898427337,,
328,5.45,1.137099174,0.219090909,-0.548333333,0.276107491,-3.247747766,-0.988356903,74.3917569,0.548185329,,
329,5.46667,1.129242096,0.259057548,-0.579973589,0.282704513,-3.25063886,-0.984575923,73.97946602,0.548185329,,
330,5.48333,1.133555387,0.25911593,-0.578082114,0.296587978,-3.267660617,-0.976168875,73.09972071,0.723306333,,
331,5.5,1.142457048,0.24412844,-0.563548791,0.309018263,-3.265696642,-0.964104542,72.22811883,0.408088525,,
332,5.51667,1.146850557,0.225521268,-0.545011879,0.319780889,-3.246732579,-0.954192115,71.47231972,0.23296752,,
333,5.53333,1.149530139,0.205537948,-0.524952865,0.326395037,-3.226299052,-0.949867632,71.03617173,-0.082250289,,
334,5.55,1.144166275,0.225279399,-0.534386484,0.327993004,-3.213653527,-0.949243692,70.93838845,0.022822314,,
335,5.56667,1.135718781,0.260250209,-0.555126747,0.332513481,-3.20692807,-0.944730691,70.60964331,-0.887806918,,
336,5.58333,1.134575555,0.259190992,-0.557251497,0.340155321,-3.202707988,-0.937961402,70.06662819,-0.11727449,,
337,5.6,1.136255971,0.244203503,-0.552179973,0.348424559,-3.207898606,-0.93032164,69.46804298,-0.607613307,,
338,5.61667,1.13600834,0.250783987,-0.559526373,0.3570921,-3.212835789,-0.924769593,68.88634621,-0.222347094,,
339,5.63333,1.135009174,0.265771476,-0.57171317,0.365708655,-3.205081085,-0.919250206,68.30567324,-0.3974681,,
340,5.65,1.149822428,0.244895746,-0.575640559,0.372496809,-3.182752618,-0.91624511,67.87594112,-0.152298691,,
341,5.66667,1.17085033,0.209924937,-0.576321809,0.377251017,-3.157683599,-0.911007895,67.50541182,0.127894917,,
342,5.68333,1.166799833,0.217889908,-0.564317487,0.379105321,-3.143330937,-0.905801217,67.28920904,0.057846515,,
343,5.7,1.15281151,0.242869058,-0.547286249,0.379627074,-3.136088025,-0.903532409,67.20986149,0.092870716,,
344,5.71667,1.137817196,0.25,-0.540260823,0.37904752,-3.129324972,-0.901945793,67.2051601,-0.11727449,,
345,5.73333,1.122420957,0.25,-0.537233048,0.378252294,-3.116706836,-0.900813085,67.2224173,0.057846515,,
346,5.75,1.129655167,0.221509591,-0.524816387,0.381174289,-3.109385595,-0.897691356,66.99313659,-0.187322893,,
347,5.76667,1.146005156,0.181542952,-0.508617788,0.387999221,-3.102757575,-0.8914923,66.48014821,-0.047226088,,
348,5.78333,1.138356509,0.194870726,-0.518851063,0.391962237,-3.093570423,-0.886210596,66.14066443,0.092870716,,
349,5.8,1.120961938,0.229841535,-0.539818409,0.3911392,-3.082925113,-0.884696137,66.14896367,0.162919118,,
350,5.81667,1.12551179,0.243544621,-0.536617889,0.390104952,-3.074492391,-0.884067111,66.18996917,0.092870716,,
351,5.83333,1.139045947,0.24854045,-0.523522759,0.392090616,-3.072974197,-0.884315972,66.08831863,0.338040123,,
352,5.85,1.153640989,0.228782319,-0.500301008,0.395782456,-3.051779012,-0.877806693,65.73050309,0.162919118,,
353,5.86667,1.168673895,0.198807339,-0.472899639,0.399025294,-3.034757593,-0.87394231,65.45947044,0.267991721,,
354,5.88333,1.159652665,0.2076397,-0.458220234,0.398193954,-3.030172632,-0.873784126,65.50067402,-0.467516502,,
355,5.9,1.140623095,0.232618849,-0.448834129,0.395238592,-3.052346937,-0.873410709,65.65214574,0.338040123,,
356,5.91667,1.137911669,0.2435196,-0.42568959,0.394210243,-3.083706377,-0.874548002,65.73610832,-0.222347094,,
357,5.93333,1.142044583,0.24851543,-0.396774332,0.392340919,-3.046531363,-0.872885048,65.79722456,0.58320953,,
358,5.95,1.141995906,0.25,-0.378180049,0.389215467,-2.994835617,-0.86994546,65.89615541,0.057846515,,
359,5.96667,1.14017924,0.25,-0.363949503,0.38568637,-2.996509814,-0.870228018,66.09700665,0.618233731,,
360,5.98333,1.137693836,0.25,-0.357255541,0.379657773,-2.985411583,-0.871361525,66.45693597,0.723306333,,
361,6,1.134923421,0.25,-0.353773599,0.378477328,-2.954552534,-0.869088128,66.46745937,1.213645144,,
362,6.01667,1.126752294,0.243010842,-0.355268785,0.380226088,-2.944255273,-0.866191393,66.30029671,1.003499939,,
363,6.03333,1.116261051,0.233019183,-0.358902115,0.383214384,-2.93484462,-0.864156063,66.08486515,1.213645144,,
364,6.05,1.119904921,0.243944954,-0.360369753,0.380995795,-2.929003496,-0.863396645,66.18930665,1.56388715,,
365,6.06667,1.129669497,0.263928274,-0.360899613,0.373405946,-2.930004623,-0.862851594,66.59906491,2.124274357,,
366,6.08333,1.129284934,0.259566305,-0.364485809,0.36585746,-2.92585501,-0.862099869,67.0046305,1.59891135,,
367,6.1,1.124470771,0.244578816,-0.369405944,0.364115978,-2.917622908,-0.858425182,67.01492616,2.47451636,,
368,6.11667,1.127731215,0.243469558,-0.368280638,0.364643004,-2.907797857,-0.854770411,66.89702115,2.859782562,,
369,6.13333,1.134543711,0.248465388,-0.364495918,0.363528662,-2.900475627,-0.852383065,66.90247541,3.315097163,,
370,6.15,1.146138979,0.225771476,-0.351481285,0.362216065,-2.897061124,-0.850008588,66.91958267,4.225726359,,
371,6.16667,1.159854803,0.190800667,-0.334374352,0.361725379,-2.893664978,-0.846405917,66.85976844,4.856161951,,
372,6.18333,1.155364546,0.197264387,-0.338298582,0.360424655,-2.886237028,-0.842822564,66.84650975,5.626694337,,
373,6.2,1.142738722,0.222243536,-0.351620795,0.358117765,-2.877839004,-0.839875534,66.90689821,5.346500743,,
374,6.21667,1.136469634,0.233444537,-0.359776202,0.354408592,-2.869485769,-0.839406288,67.10987684,6.782492905,,
375,6.23333,1.133063386,0.238440367,-0.365604671,0.349711415,-2.860775196,-0.839962669,67.39600587,7.588049475,,
376,6.25,1.132656001,0.24,-0.372526474,0.348858383,-2.854915763,-0.840107932,67.44912427,8.498678635,,
377,6.26667,1.133609751,0.24,-0.379944524,0.348811784,-2.847488756,-0.838216988,67.40607514,9.584428776,,
378,6.28333,1.135934643,0.24,-0.380506862,0.345366262,-2.839303761,-0.835727003,67.54701739,10.28491273,,
379,6.3,1.138886724,0.24,-0.377933252,0.3413406,-2.831956928,-0.834060013,67.74307773,10.46003372,,
380,6.31667,1.136647358,0.236580484,-0.366085501,0.3413141,-2.827225893,-0.830382363,67.65574697,11.54578384,,
381,6.33333,1.132014861,0.231584654,-0.349962595,0.340890976,-2.823112818,-0.827328206,67.60645889,13.2619695,,
382,6.35,1.131940936,0.233411176,-0.347742816,0.330774784,-2.819415648,-0.827905954,68.22171831,12.52646136,,
383,6.36667,1.133984684,0.238407006,-0.351981702,0.325842317,-2.815344334,-0.827679239,68.51133924,13.71728406,,
384,6.38333,1.141720449,0.219582986,-0.347919731,0.324084833,-2.811882737,-0.825455273,68.56436101,14.87308254,,
385,6.4,1.152120858,0.189608007,-0.33997182,0.321158504,-2.808439076,-0.822046878,68.66033231,14.97815513,,
386,6.41667,1.150208507,0.196972477,-0.344521824,0.319422205,-2.807160137,-0.817662047,68.66174436,14.62791317,,
387,6.43333,1.142487679,0.221951626,-0.35496765,0.316913604,-2.806277136,-0.815084499,68.75338417,15.46849387,,
388,6.45,1.140307832,0.23,-0.350740137,0.313054224,-2.803262785,-0.814102506,68.96629791,15.92380842,,
389,6.46667,1.140761999,0.23,-0.339537367,0.308243078,-2.800651241,-0.814506516,69.27127688,16.16897779,,
390,6.48333,1.150581924,0.209733111,-0.333554856,0.303456542,-2.798246234,-0.81431813,69.56203583,16.37912297,,
391,6.5,1.164888164,0.179758132,-0.330072914,0.298694427,-2.796624239,-0.814130705,69.85254107,17.04458269,,
392,6.51667,1.157599136,0.190216847,-0.333023606,0.29357089,-2.792704155,-0.814727333,70.18437523,17.00955849,,
393,6.53333,1.139886648,0.220191827,-0.339079157,0.288858039,-2.78880397,-0.814539821,70.47410524,17.49989723,,
394,6.55,1.132074229,0.226638866,-0.339329113,0.284360902,-2.785497199,-0.814158475,70.747238,17.81511499,,
395,6.56667,1.129076731,0.221643036,-0.336755503,0.281226049,-2.782588607,-0.81222472,70.90201428,17.00955849,,
396,6.58333,1.128822428,0.22,-0.339769884,0.278488759,-2.780265445,-0.809719301,71.02024278,17.92018757,,
397,6.6,1.129912427,0.22,-0.345522658,0.276717253,-2.777574396,-0.807226471,71.07828411,18.62067148,,
398,6.61667,1.125742513,0.223344454,-0.347728284,0.274764698,-2.773193089,-0.805710292,71.16950962,18.51559889,,
399,6.63333,1.118975434,0.228340284,-0.34818245,0.273200813,-2.767889528,-0.804394042,71.2406865,18.06028436,,
400,6.65,1.118637956,0.23,-0.352933126,0.272400653,-2.76261242,-0.802700618,71.25508782,18.79579245,,
401,6.66667,1.121499204,0.23,-0.359821316,0.27254703,-2.759052598,-0.799293093,71.17138887,18.62067148,,
402,6.68333,1.12360414,0.223344454,-0.354507671,0.273632896,-2.757572131,-0.795329728,71.01424044,18.93588923,,
403,6.7,1.125329972,0.213352794,-0.343077817,0.274150653,-2.752733672,-0.792338205,70.91427436,19.56632474,,
404,6.71667,1.126904921,0.216638866,-0.344322162,0.275601428,-2.745867599,-0.788981507,70.74503234,19.28613118,,
405,6.73333,1.12840367,0.226630525,-0.351967296,0.27779167,-2.738849308,-0.785072826,70.51408638,18.65569567,,
406,6.75,1.138420957,0.210133445,-0.351886547,0.280529736,-2.732793425,-0.78080527,70.23752082,18.79579245,,
407,6.76667,1.152772614,0.180158465,-0.347874744,0.295327406,-2.7265821,-0.772787089,69.08520232,17.56994562,,
408,6.78333,1.146647206,0.186513761,-0.344763692,0.315611258,-2.720955177,-0.76161014,67.49088183,18.55062309,,
409,6.8,1.130024718,0.211492911,-0.342114388,0.325630359,-2.714803024,-0.753114917,66.61740399,17.39482464,,
410,6.81667,1.12610069,0.22,-0.337318725,0.319559375,-2.70665925,-0.751774663,66.97094839,17.78009079,,
411,6.83333,1.128734855,0.22,-0.331414563,0.296411851,-2.69855501,-0.757910774,68.6399944,17.00955849,,
412,6.85,1.129964971,0.22,-0.328497738,0.296679681,-2.693599112,-0.755820222,68.56866296,17.07960688,,
413,6.86667,1.130464554,0.22,-0.327135239,0.305183332,-2.689032047,-0.749093661,67.83384933,16.9745343,,
414,6.88333,1.132603003,0.203611343,-0.301040766,0.30962867,-2.683758967,-0.743326501,67.38609262,17.7100424,,
415,6.9,1.1356005,0.178632193,-0.26198246,0.31387047,-2.675606131,-0.738511821,66.97431436,17.49989723,,
416,6.91667,1.131256729,0.186346956,-0.263989688,0.318455386,-2.666948996,-0.733351219,66.52726047,16.9395101,,
417,6.93333,1.123036318,0.211326105,-0.287682033,0.323018365,-2.657791182,-0.729319703,66.11127194,17.63999401,,
418,6.95,1.119262795,0.223261051,-0.292203351,0.327016975,-2.652282464,-0.725123805,65.7255354,18.16535694,,
419,6.96667,1.117854879,0.228256881,-0.286526272,0.331176976,-2.647339497,-0.720764697,65.32216422,18.16535694,,
420,6.98333,1.126559936,0.207231026,-0.276167261,0.334237194,-2.641702361,-0.716791807,65.00054591,18.13033275,,
421,7,1.14068451,0.172260217,-0.263299214,0.338539947,-2.634123077,-0.71356703,64.6187808,18.23540533,,
422,7.01667,1.138321783,0.179466222,-0.261884778,0.342284899,-2.626936759,-0.70962994,64.24999678,18.13033275,,
423,7.03333,1.127058458,0.209441201,-0.266653524,0.346727106,-2.621922058,-0.705711421,63.83438857,18.83081665,,
424,7.05,1.121502313,0.22,-0.270000379,0.351505026,-2.617819576,-0.700363068,63.34839578,19.28613118,,
425,7.06667,1.119049814,0.22,-0.272573988,0.355904734,-2.612495206,-0.695220434,62.89069629,19.46125216,,
426,7.08333,1.111843809,0.21677231,-0.270795107,0.359396463,-2.604188616,-0.691002819,62.52067365,19.46125216,,
427,7.1,1.102033816,0.21177648,-0.266631915,0.364288352,-2.595744363,-0.686085851,62.03321156,18.23540533,,
428,7.11667,1.101355069,0.213219349,-0.271248768,0.371453842,-2.589804415,-0.680295075,61.36463374,19.35617957,,
429,7.13333,1.105715066,0.218215179,-0.280710567,0.377881061,-2.585297356,-0.675604808,60.7807271,19.67139733,,
430,7.15,1.120934112,0.194311927,-0.27236586,0.382520185,-2.578357711,-0.670579277,60.29816155,19.39120377,,
431,7.16667,1.142189097,0.154345288,-0.254123512,0.386611571,-2.569876595,-0.665577013,59.84911953,18.90086504,,
432,7.18333,1.137123967,0.162418682,-0.249031516,0.412560923,-2.557771401,-0.65206876,57.67864996,14.97815513,,
433,7.2,1.117322314,0.197389491,-0.251302348,0.487107341,-2.543111411,-0.620185634,51.85313509,14.76800995,,
434,7.21667,1.107684434,0.21,-0.259526247,0.539534737,-2.543625377,-0.594462762,47.773098,14.52284058,,
435,7.23333,1.103778603,0.21,-0.271107489,0.550702322,-2.544483466,-0.584034031,46.68252059,13.61221147,,
436,7.25,1.106157859,0.206814012,-0.269317234,0.545864805,-2.536349747,-0.587385944,47.09831965,13.08684852,,
437,7.26667,1.112107438,0.201818182,-0.259931129,0.517173026,-2.519458257,-0.599856924,49.23338189,13.01680012,,
438,7.28333,1.120339146,0.196822352,-0.235282685,0.464444751,-2.505224568,-0.617879438,53.06871737,13.19192111,,
439,7.3,1.12987664,0.191826522,-0.201901458,0.417811991,-2.507707119,-0.635120582,56.66121286,13.36704209,,
440,7.31667,1.137282053,0.177322769,-0.176011323,0.41246049,-2.510007135,-0.635709258,57.02371118,12.1411952,,
441,7.33333,1.143458716,0.15733945,-0.154438421,0.429421868,-2.504264979,-0.626199132,55.5592571,13.75230825,,
442,7.35,1.141129502,0.159482902,-0.152837086,0.439806231,-2.495479695,-0.617079298,54.52167729,13.64723566,,
443,7.36667,1.13386284,0.174470392,-0.162828746,0.446559558,-2.48605351,-0.611293002,53.85125923,12.70158235,,
444,7.38333,1.132930093,0.183152627,-0.167613794,0.452090466,-2.477518372,-0.606051405,53.27851198,10.46003372,,
445,7.4,1.135700508,0.188148457,-0.169354765,0.455897436,-2.471223136,-0.603075946,52.91241095,9.199162598,,
446,7.41667,1.133411479,0.19,-0.163187378,0.458331104,-2.465631975,-0.601662917,52.70079614,7.693122071,,
447,7.43333,1.12814315,0.19,-0.15236308,0.450604606,-2.456693777,-0.603690998,53.26175222,6.782492905,,
448,7.45,1.121392372,0.19,-0.15113668,0.431941933,-2.44695427,-0.608965837,54.65176784,5.836839532,,
449,7.46667,1.113762378,0.19,-0.155602649,0.413362206,-2.440950762,-0.614217233,56.05983104,4.92621035,,
450,7.48333,1.117789825,0.19,-0.158789142,0.401250006,-2.432796658,-0.616033389,56.9220086,4.190702159,,
451,7.5,1.128780651,0.19,-0.161211363,0.396065383,-2.41715878,-0.615458425,57.23754154,3.770411762,,
452,7.51667,1.129846539,0.193119266,-0.1746928,0.396256865,-2.395420601,-0.615735223,57.23666275,3.034903563,,
453,7.53333,1.124941542,0.198115096,-0.194827508,0.40112125,-2.388751639,-0.616858152,56.96546107,2.43949216,,
454,7.55,1.125325119,0.196889074,-0.192572977,0.409628412,-2.392570374,-0.61205772,56.2070155,2.264371159,,
455,7.56667,1.128913034,0.191893244,-0.17675285,0.420424885,-2.4028324,-0.606772161,55.28239299,1.949153355,,
456,7.58333,1.133713777,0.183794829,-0.12520598,0.432169051,-2.399331311,-0.595448852,54.02834194,2.089250157,,
457,7.6,1.139254606,0.173803169,-0.051858114,0.445351089,-2.388589087,-0.587198814,52.8221117,2.159298558,,
458,7.61667,1.13720047,0.17,0.048353426,0.459796497,-2.380362062,-0.580996214,51.64214507,2.299395359,,
459,7.63333,1.130478808,0.17,0.165074178,0.471707966,-2.37446963,-0.575155103,50.64343588,2.789734162,,
460,7.65,1.12622587,0.17617181,0.224238128,0.471896426,-2.367783533,-0.574179346,50.58449985,2.509540561,,
461,7.66667,1.123500872,0.18616347,0.247779084,0.466507081,-2.362107326,-0.57570585,50.98139116,2.789734162,,
462,7.68333,1.119684737,0.19,0.244787702,0.463105113,-2.356129363,-0.57722576,51.26011609,2.719685762,,
463,7.7,1.11518849,0.19,0.225258549,0.46053442,-2.350014381,-0.57791003,51.44878491,3.875484361,,
464,7.71667,1.112031541,0.19,0.238421285,0.458300725,-2.344250572,-0.57792951,51.58542363,4.365823157,,
