Frame,Time,Cursor Position X,Cursor Position Y,Cursor Position Z,Cursor Velocity X,Cursor Velocity Y,Cursor Velocity Z
1,0,0,0,0,0,0,0
2,0.02,-0.1474913,-0.07097131,0.003911371,0.04490438,0.04490438,0.008708755
3,0.0424302,-0.1485104,-0.0700171,0.004034696,0.04353512,0.04353512,0.008273494
4,0.0523512,-0.1489617,-0.06959027,0.00405524,0.04341877,0.04341877,0.005199046
5,0.0606934,-0.1493538,-0.06921539,0.004125549,0.04265384,0.04265384,0.00798099
6,0.0732128,-0.1499118,-0.0686776,0.004225601,0.04343002,0.04343002,0.008041882
7,0.0815745,-0.1503009,-0.06829956,0.004295367,0.04378915,0.04378915,0.008062387
8,0.0874504,-0.1505798,-0.06802878,0.004284213,0.04324346,0.04324346,0.006273626
9,0.0927727,-0.150801,-0.06781167,0.004323793,0.04462019,0.04462019,0.008127267
10,0.0980981,-0.1510218,-0.06759414,0.004363298,0.04384087,0.04384087,0.007947583
11,0.1029864,-0.1512423,-0.0673762,0.004402734,0.0438203,0.0438203,0.00792131
12,0.1083524,-0.1514641,-0.06715786,0.00438096,0.04185845,0.04185845,0.005505104
13,0.1138495,-0.1516288,-0.0669938,0.004410362,0.04184381,0.04184381,0.005471124
14,0.1188798,-0.1518481,-0.06677476,0.004449501,0.04166407,0.04166407,0.007436663
15,0.1242436,-0.1520688,-0.06655526,0.004427112,0.03979512,0.03979512,0.003810803
16,0.1295791,-0.1522873,-0.06633532,0.004466019,0.03967582,0.03967582,0.003758353
17,0.1348279,-0.1524509,-0.06617016,0.004495146,0.03784687,0.03784687,0.0066702
18,0.1400507,-0.152616,-0.06600472,0.00446259,0.03704629,0.03704629,0.002068443
19,0.1455937,-0.1527792,-0.06583908,0.004491572,0.03603922,0.03603922,0.006295355
20,0.1506815,-0.152942,-0.0656732,0.004520505,0.03497816,0.03497816,0.006092683
21,0.1561769,-0.1531065,-0.06550705,0.004487458,0.03311582,0.03311582,0.001747814
22,0.1612485,-0.1532689,-0.06534073,0.004516239,0.03172323,0.03172323,0.005487103
23,0.1668691,-0.1533789,-0.06522971,0.004473462,0.03144804,0.03144804,0.001380099
24,0.172013,-0.1535409,-0.065063,0.004502113,0.03063253,0.03063253,0.00120813
25,0.1773629,-0.1537045,-0.06489602,0.004468641,0.02959443,0.02959443,0.000421676
26,0.1825672,-0.1538123,-0.06478459,0.004487646,0.02841607,0.02841607,0.0002080864
27,0.1880239,-0.1539755,-0.06461728,0.004453932,0.02806659,0.02806659,0.004768878
28,0.1933348,-0.154083,-0.06450558,0.004472848,0.02674831,0.02674831,-0.0007482093
29,0.1994655,-0.1541922,-0.06439376,0.004429428,0.02598523,0.02598523,-0.001445086
30,0.2087077,-0.1544084,-0.06416994,0.004404644,0.02207813,0.02207813,-0.002693244
31,0.2142704,-0.154462,-0.06411389,0.004414024,0.02094645,0.02094645,0.003504622
32,0.2192567,-0.1545173,-0.06405786,0.004360957,0.019022,0.019022,-0.003136486
