Frame,Timestamp,unity_x,unity_y,unity_z,X(accel),Y(accel),Z(accel),Angles,loadcell(N),,,
256,4.25,1.284604948,0.177128548,-0.885537259,0.682029176,0.229239454,0.246381434,19.86213449,6.992638098,,,
257,4.26667,1.28723691,0.172136895,-0.891739009,0.678319731,0.232850996,0.243151396,19.72079363,6.817517104,,,
258,4.28333,1.288441493,0.175709516,-0.895475287,0.677272262,0.23905934,0.240837491,19.57534704,7.272831688,,,
259,4.3,1.288577629,0.185692821,-0.897366065,0.675941384,0.247253502,0.238837307,19.46036547,7.658097873,,,
260,4.31667,1.289100774,0.19,-0.898181818,0.674040003,0.2522015,0.238621175,19.49479504,8.18346085,,,
261,4.33333,1.28991759,0.19,-0.898181818,0.675334801,0.254228798,0.241049654,19.643188,8.288533445,,,
262,4.35,1.285604644,0.192821369,-0.890102443,0.682958886,0.255953482,0.243459666,19.62002132,8.60375123,,,
263,4.36667,1.277345728,0.197813022,-0.875808165,0.68966406,0.257951209,0.245559982,19.59864753,8.323557643,,,
264,4.38333,1.274160722,0.202804674,-0.87630217,0.692887016,0.255088361,0.24445073,19.43285571,8.60375123,,,
265,4.4,1.27493216,0.207796327,-0.888327516,0.689533206,0.247987672,0.242192833,19.35340304,8.568727031,,,
266,4.41667,1.273270451,0.20721202,-0.883287044,0.677405923,0.248012527,0.237070218,19.28839945,9.339259391,,,
267,4.43333,1.269685537,0.202220367,-0.864757424,0.662258708,0.260719937,0.231698745,19.28297026,9.199162598,,,
268,4.45,1.264337077,0.197228715,-0.847277533,0.650041267,0.277263942,0.226939249,19.24486791,9.1641384,,,
269,4.46667,1.257575656,0.192237062,-0.830638691,0.639037013,0.286971374,0.222499969,19.19710024,8.288533445,,,
270,4.48333,1.25159053,0.19,-0.820260282,0.62280088,0.302460258,0.216673904,19.18290703,7.938291461,,,
271,4.5,1.246235848,0.19,-0.814966105,0.604455264,0.314502925,0.207779151,18.97020895,8.428630238,,,
272,4.51667,1.23717256,0.19,-0.804279102,0.591795804,0.311240144,0.199513222,18.63060083,9.1641384,,,
273,4.53333,1.225056458,0.19,-0.789152881,0.585313391,0.307174178,0.196081248,18.52096054,9.654477172,,,
274,4.55,1.216403703,0.184557596,-0.783014873,0.57970483,0.308356409,0.194352915,18.5343376,9.969694953,,,
275,4.56667,1.210640613,0.17457429,-0.784376233,0.569743783,0.312540438,0.19235834,18.65584127,9.339259391,,,
276,4.58333,1.206819851,0.17,-0.786966915,0.559033919,0.318057664,0.190378166,18.80619905,9.584428776,,,
277,4.6,1.204641676,0.17,-0.790597207,0.552762626,0.321904995,0.187858715,18.77054621,9.829598162,,,
278,4.61667,1.208938686,0.17,-0.79386098,0.553055125,0.321663845,0.188115015,18.78511589,10.28491273,,,
279,4.63333,1.218785855,0.17,-0.796810593,0.553074887,0.319536098,0.1880947,18.78260545,10.46003372,,,
280,4.65,1.219964031,0.167328881,-0.794620327,0.547161439,0.316885896,0.185884081,18.76387656,10.7752515,,,
281,4.66667,1.213611018,0.162337229,-0.78796479,0.53403426,0.313986642,0.180142281,18.64045735,10.21486434,,,
282,4.68333,1.207692366,0.16,-0.777408054,0.519660956,0.31297618,0.17444106,18.55599807,10.60013051,,,
283,4.7,1.202156169,0.16,-0.7634163,0.510725596,0.314632438,0.170947299,18.50614448,10.7402273,,,
284,4.71667,1.177964031,0.152086811,-0.652547933,0.505841438,0.316012046,0.168827872,18.45676755,11.58080804,,,
285,4.73333,1.137123236,0.137111853,-0.455226387,0.503376166,0.317910207,0.165916208,18.24257136,11.75592903,,,
286,4.75,1.116821824,0.137863105,-0.32720342,0.503304496,0.320321502,0.166241818,18.27842449,11.72090483,,,
287,4.76667,1.115097435,0.152838063,-0.261858147,0.501391413,0.323240584,0.166298016,18.34929141,11.30061446,,,
288,4.78333,1.124240249,0.16,-0.29634593,0.497656033,0.324571311,0.165555145,18.4007274,11.65085644,,,
289,4.8,1.143344665,0.16,-0.422347347,0.493162467,0.326153319,0.165613324,18.56302917,12.03612261,,,
290,4.81667,1.139913037,0.165175292,-0.424690646,0.487658116,0.329541392,0.164877911,18.68046924,12.59650976,,,
291,4.83333,1.115544696,0.175158598,-0.312151566,0.478558108,0.331612891,0.161249128,18.62113347,12.45641297,,,
292,4.85,1.102465169,0.18,-0.246318106,0.467968377,0.332639086,0.157119931,18.55942697,12.42138877,,,
293,4.86667,1.100014722,0.18,-0.224460717,0.460286046,0.333401385,0.153280522,18.4183488,11.51075965,,,
294,4.88333,1.121272424,0.174891486,-0.294556584,0.450086935,0.330573911,0.14894552,18.31072809,11.61583224,,,
295,4.9,1.165153589,0.16490818,-0.452398695,0.440468774,0.32495858,0.144899739,18.20950502,11.12549348,,,
296,4.91667,1.169564122,0.167612688,-0.460870643,0.436528824,0.318872425,0.143212703,18.16319349,11.47573545,,,
297,4.93333,1.135802398,0.182587646,-0.324885921,0.434395418,0.314601377,0.143086108,18.23143765,11.12549348,,,
298,4.95,1.1208326,0.19,-0.266436991,0.431769382,0.312632458,0.144246974,18.47361706,10.60013051,,,
299,4.96667,1.124281378,0.19,-0.283983407,0.427645224,0.313446201,0.145143635,18.74731402,8.778872221,,,
300,4.98333,1.125795113,0.19,-0.296407649,0.424303766,0.312748899,0.1452675,18.89949844,8.078388254,,,
301,5,1.125386705,0.19,-0.303743866,0.419980709,0.311305891,0.143861944,18.90859711,7.412928482,,,
302,5.01667,1.143634391,0.180050083,-0.398933323,0.414435668,0.308875275,0.141957814,18.90801452,7.027662297,,,
303,5.03333,1.180663378,0.160083472,-0.58256564,0.406932859,0.309690669,0.138547668,18.80207214,6.257129921,,,
304,5.05,1.196039308,0.159883139,-0.663061415,0.397988465,0.309262475,0.135412144,18.7904292,5.136355547,,,
305,5.06667,1.189323266,0.17984975,-0.638330045,0.391083746,0.305628171,0.132045677,18.65676082,4.540944155,,,
306,5.08333,1.180331613,0.18754591,-0.648253402,0.38521139,0.300049262,0.128450525,18.44120386,3.980556961,,,
307,5.1,1.168986948,0.182554257,-0.694010219,0.377900904,0.296223234,0.125128521,18.32046312,3.245048763,,,
308,5.11667,1.16566353,0.177562604,-0.716574847,0.368921002,0.295599724,0.120832038,18.13508153,2.824758362,,,
309,5.13333,1.17074594,0.172570952,-0.714835332,0.358532298,0.293518312,0.117556042,18.1533508,2.544564761,,,
310,5.15,1.173275611,0.17,-0.727950119,0.353327478,0.287078614,0.11529069,18.0714949,0.933451538,,,
311,5.16667,1.173094096,0.17,-0.7568412,0.352528029,0.281648565,0.114519466,17.99649611,1.388766147,,,
312,5.18333,1.167645621,0.17,-0.773238731,0.351249462,0.279631675,0.113998983,17.98098171,1.458814548,,,
313,5.2,1.156527849,0.17,-0.776188344,0.350220382,0.280273684,0.114461936,18.09885758,1.423790347,,,
314,5.21667,1.152637122,0.172387312,-0.778125158,0.350400715,0.279712683,0.115410455,18.23018071,1.388766147,,,
315,5.23333,1.156630445,0.177378965,-0.7789571,0.349141018,0.279872317,0.114892094,18.21486283,0.723306333,,,
316,5.25,1.155537714,0.18,-0.784350685,0.344542454,0.285987786,0.113406157,18.21896143,0.373064324,,,
317,5.26667,1.148821672,0.18,-0.794787778,0.338304667,0.298002903,0.110719825,18.12215609,0.758330534,,,
318,5.28333,1.147690848,0.18,-0.797521121,0.331868428,0.307574892,0.107809145,17.99665125,0.933451538,,,
319,5.3,1.152818637,0.18,-0.791621895,0.327840586,0.303160702,0.106118837,17.93626715,1.108572542,,,
320,5.31667,1.154058127,0.18,-0.782039763,0.323601761,0.296185666,0.104678747,17.92536487,1.108572542,,,
321,5.33333,1.150881621,0.18,-0.768274903,0.317506494,0.300278921,0.103247603,18.01362628,0.723306333,,,
322,5.35,1.150363181,0.18,-0.762737391,0.311683587,0.309725325,0.100634305,17.89388222,0.758330534,,,
323,5.36667,1.152904386,0.18,-0.766670208,0.307533877,0.319113418,0.098512074,17.76177855,1.03852414,,,
324,5.38333,1.153728183,0.184607679,-0.765716092,0.306674137,0.321703891,0.098060062,17.73184796,1.003499939,,,
325,5.4,1.152548338,0.194590985,-0.759060555,0.309539006,0.313388779,0.097610824,17.50228128,1.108572542,,,
326,5.41667,1.152117013,0.2,-0.752474326,0.3126181,0.306741433,0.09528202,16.95055445,1.633935551,,,
327,5.43333,1.1525708,0.2,-0.745970051,0.312443845,0.308194519,0.093201988,16.60984019,1.59891135,,,
328,5.45,1.150155562,0.195459098,-0.742424242,0.310427939,0.314000845,0.092537753,16.59918042,1.528862949,,,
329,5.46667,1.144301715,0.185475793,-0.742424242,0.304749998,0.318169772,0.091178093,16.65664703,1.423790347,,,
330,5.48333,1.143180756,0.18,-0.742014469,0.298648471,0.319346965,0.088199529,16.45339445,1.353741946,,,
331,5.5,1.147809379,0.18,-0.741106895,0.290072869,0.318469492,0.082921452,15.9533375,0.443112726,,,
332,5.51667,1.146865685,0.177762938,-0.735013406,0.279955767,0.305575557,0.073978281,14.80206168,0.933451538,,,
333,5.53333,1.139060555,0.172771285,-0.722534274,0.268764795,0.294794146,0.064397589,13.47437242,1.353741946,,,
334,5.55,1.131679314,0.172220367,-0.716379825,0.257188207,0.322632631,0.058778488,12.87343743,1.03852414,,,
335,5.56667,1.124827136,0.17721202,-0.71811934,0.248838089,0.327600622,0.055711689,12.61968817,1.108572542,,,
336,5.58333,1.12821202,0.177796327,-0.684566702,0.24166188,0.300488134,0.049695096,11.62025459,0.373064324,,,
337,5.6,1.144548338,0.172804674,-0.606364142,0.234079723,0.305268775,0.043941736,10.63190036,1.248669344,,,
338,5.61667,1.157663834,0.174373957,-0.492440937,0.228330652,0.349458671,0.042307604,10.49733599,1.213645144,,,
339,5.63333,1.166648809,0.184357262,-0.332708049,0.223729832,0.372728195,0.040909377,10.36215668,1.493838749,,,
340,5.65,1.180842465,0.183489149,-0.253505843,0.219155996,0.372824856,0.038165577,9.87887284,1.528862949,,,
341,5.66667,1.201807406,0.16851419,-0.278993525,0.21682474,0.384626322,0.036337699,9.513798401,1.213645144,,,
342,5.68333,1.209850812,0.166460768,-0.291265999,0.215390826,0.394156853,0.035642048,9.395942232,1.914129155,,,
343,5.7,1.200865837,0.181435726,-0.286123084,0.211321709,0.39770353,0.032042842,8.622115509,1.879104954,,,
344,5.71667,1.19605752,0.187863105,-0.289495371,0.203542023,0.401667518,0.027126422,7.591182222,2.47451636,,,
345,5.73333,1.196828957,0.182871452,-0.304243436,0.193179047,0.402552353,0.020014735,5.915148764,2.859782562,,,
346,5.75,1.197041433,0.18,-0.308101381,0.185059704,0.406479521,0.01471786,4.547181406,2.544564761,,,
347,5.76667,1.196496889,0.18,-0.297210502,0.1782936,0.414073937,0.01099906,3.530144096,3.735387562,,,
348,5.78333,1.198725148,0.177896494,-0.28794506,0.172217688,0.421408406,0.007081115,2.354517765,4.190702159,,,
349,5.8,1.20476051,0.172904841,-0.280911367,0.166609532,0.428700963,0.004284694,1.473149845,5.066307148,,,
350,5.81667,1.207172409,0.172086811,-0.299267213,0.161465134,0.435306389,0.000408203,0.144850165,5.416549141,,,
351,5.83333,1.204540446,0.177078464,-0.352965296,0.160009866,0.440586793,-0.00257195,0.92087575,5.381524942,,,
352,5.85,1.204957201,0.182070117,-0.411525016,0.158562843,0.442413699,-0.004663383,1.684601108,6.747468706,,,
353,5.86667,1.209676582,0.18706177,-0.47694592,0.162475794,0.444657022,-0.003048162,1.074783857,7.342880085,,,
354,5.88333,1.208366368,0.187946578,-0.510756564,0.167860981,0.447951548,7.51E-05,0.025625365,7.553025277,,,
355,5.9,1.198428441,0.182954925,-0.499336268,0.167255576,0.449954541,-6.11E-05,0.020919519,8.148436651,,,
356,5.91667,1.193656397,0.182036728,-0.488718318,0.160709918,0.451946314,-0.00278265,0.991962358,8.288533445,,,
357,5.93333,1.196379117,0.187028381,-0.479264431,0.151237307,0.456247798,-0.006778518,2.566302835,8.358581842,,,
358,5.95,1.205786311,0.1839399,-0.470575707,0.142872921,0.461787704,-0.012038023,4.81618646,8.743848023,,,
359,5.96667,1.225026863,0.168964942,-0.463012597,0.135818028,0.467926273,-0.016840866,7.068358347,9.584428776,,,
360,5.98333,1.226747306,0.168013356,-0.456086913,0.124813722,0.47465853,-0.023322131,10.58397849,9.549404579,,,
361,6,1.202333586,0.187979967,-0.450112055,0.119941104,0.480936283,-0.027217107,12.78508004,10.00471915,,,
362,6.01667,1.187058431,0.198013356,-0.447147266,0.119479383,0.48676329,-0.028547167,13.43773267,11.02042088,,,
363,6.03333,1.185606314,0.193021703,-0.448735519,0.119228391,0.493180803,-0.027967568,13.20127613,11.68588063,,,
364,6.05,1.192839885,0.18409015,-0.443428947,0.118978774,0.50204642,-0.027812732,13.15731985,11.68588063,,,
365,6.06667,1.213396418,0.169115192,-0.427546416,0.120179893,0.511482713,-0.027238307,12.77012294,11.72090483,,,
366,6.08333,1.217669904,0.163906511,-0.426046947,0.117864153,0.518603657,-0.02939239,14.00254302,12.31631618,,,
367,6.1,1.196614205,0.173889816,-0.446921131,0.112678009,0.522196614,-0.032789216,16.22495636,12.77163074,,,
368,6.11667,1.186297617,0.18,-0.457555016,0.107930713,0.526998273,-0.035959123,18.4264529,13.15689691,,,
369,6.13333,1.192922902,0.18,-0.452033945,0.103004264,0.534019546,-0.038488061,20.48845468,13.50713888,,,
370,6.15,1.197,0.18,-0.443574898,0.097695847,0.54039219,-0.042247671,23.38562521,13.33201789,,,
371,6.16667,1.197,0.18,-0.430415086,0.093841965,0.542872718,-0.045573414,25.90306528,13.64723566,,,
372,6.18333,1.197467142,0.18,-0.418552891,0.092040422,0.544732442,-0.047849965,27.46901432,14.17259861,,,
373,6.2,1.198692366,0.18,-0.408796479,0.09105901,0.546582222,-0.048057134,27.8232164,14.48781638,,,
374,6.21667,1.200312035,0.17245409,-0.398411241,0.091901587,0.54942924,-0.048058026,27.60638318,14.73298575,,,
375,6.23333,1.202580968,0.152487479,-0.386990945,0.097778343,0.553466424,-0.045194144,24.80685963,14.52284058,,,
376,6.25,1.199682501,0.147479132,-0.386081095,0.095985473,0.554276556,-0.045814877,25.51563419,15.57356646,,,
377,6.26667,1.188156321,0.167445743,-0.402719937,0.083175686,0.554083291,-0.050706743,31.36791377,15.18830031,,,
378,6.28333,1.1810944,0.18,-0.407061011,0.079831198,0.555883995,-0.052730702,33.44585905,15.11825191,,,
379,6.3,1.181593565,0.18,-0.39057343,0.079894536,0.557873991,-0.053529174,33.82200324,15.18830031,,,
380,6.31667,1.184263014,0.181836394,-0.37066348,0.079559739,0.559060547,-0.054323454,34.32529289,15.60859066,,,
381,6.33333,1.190661405,0.186828047,-0.344873274,0.079425075,0.561427269,-0.054307926,34.36287515,15.32839709,,,
382,6.35,1.194330247,0.19,-0.321013052,0.079884702,0.563189992,-0.053890706,34.00384177,15.92380842,,,
383,6.36667,1.19324116,0.19,-0.300517023,0.079355198,0.565140233,-0.053475659,33.97513172,15.50351807,,,
384,6.38333,1.188939445,0.191803005,-0.283818232,0.079615785,0.566884155,-0.053262611,33.78234902,15.60859066,,,
385,6.4,1.178956139,0.196794658,-0.273834927,0.080267671,0.568814721,-0.053648642,33.757648,15.60859066,,,
386,6.41667,1.173860829,0.203572621,-0.279089391,0.080328735,0.570540135,-0.053833869,33.82878768,15.64361485,,,
387,6.43333,1.1775365,0.213555927,-0.311686397,0.081170737,0.572256656,-0.053621545,33.44882771,15.32839709,,,
388,6.45,1.17854166,0.216460768,-0.322860323,0.08200841,0.573187664,-0.053608101,33.1722552,15.39844548,,,
389,6.46667,1.174684474,0.206477462,-0.295028077,0.082064541,0.57469492,-0.05458113,33.6278805,15.53854227,,,
390,6.48333,1.17199059,0.2,-0.281219204,0.083864715,0.576774001,-0.053778195,32.66999685,15.71366325,,,
391,6.5,1.171446046,0.2,-0.29332018,0.091068666,0.580383959,-0.050035242,28.78541657,15.36342129,,,
392,6.51667,1.171753832,0.2,-0.30807811,0.108263019,0.584552132,-0.042591614,21.47510807,14.03250183,,,
393,6.53333,1.173659736,0.2,-0.327817828,0.134410011,0.590041099,-0.030694377,12.86369393,13.43709048,,,
394,6.55,1.173580361,0.198280467,-0.329398239,0.163494242,0.594737386,-0.017104327,5.972404278,12.73660655,,,
395,6.56667,1.169723175,0.193288815,-0.296423079,0.183820054,0.600745128,-0.009023082,2.810193289,12.70158235,,,
396,6.58333,1.167073456,0.191702838,-0.27694162,0.183427857,0.605771311,-0.008734642,2.726305572,12.80665494,,,
397,6.6,1.166755805,0.196694491,-0.283521526,0.175230999,0.612290484,-0.012313961,4.019722793,12.0711468,,,
398,6.61667,1.16669874,0.198313856,-0.28149188,0.175622009,0.616694621,-0.013368536,4.353021492,11.58080804,,,
399,6.63333,1.167152527,0.193322204,-0.262584105,0.171653629,0.615034117,-0.01403314,4.67368857,11.51075965,,,
400,6.65,1.165785096,0.19,-0.25037942,0.162791532,0.617337476,-0.017380599,6.094154719,11.61583224,,,
401,6.66667,1.160793444,0.19,-0.251513887,0.151334368,0.613992603,-0.023199497,8.715568168,11.79095322,,,
402,6.68333,1.157063894,0.19,-0.248942176,0.143130801,0.608415214,-0.02631668,10.41830171,11.89602582,,,
403,6.7,1.155884049,0.19,-0.23888324,0.13984487,0.603426323,-0.026942655,10.90504769,11.79095322,,,
404,6.71667,1.155373501,0.19,-0.236186574,0.134891134,0.599394572,-0.028325434,11.85908605,12.31631618,,,
405,6.73333,1.156235696,0.19,-0.248590074,0.127721954,0.597429136,-0.03083844,13.57425065,12.21124359,,,
406,6.75,1.157657308,0.191619366,-0.257116912,0.125242884,0.596030111,-0.03144869,14.09563311,12.21124359,,,
407,6.76667,1.160243891,0.196611018,-0.257570699,0.130205521,0.592971779,-0.02922729,12.65150042,12.21124359,,,
408,6.78333,1.161679466,0.198397329,-0.257101735,0.138664302,0.59122114,-0.024759358,10.12382081,11.89602582,,,
409,6.8,1.160681135,0.193405676,-0.25468154,0.146712154,0.591873982,-0.021439164,8.313832903,11.16051767,,,
410,6.81667,1.160086508,0.188414023,-0.256851065,0.153061396,0.594728983,-0.019445534,7.240298591,10.53008212,,,
411,6.83333,1.16035878,0.183422371,-0.26887641,0.157356525,0.598303452,-0.019329045,7.002903003,9.829598162,,,
412,6.85,1.161187434,0.18,-0.274481965,0.159245482,0.599848843,-0.019026826,6.813463143,9.339259391,,,
413,6.86667,1.163229473,0.18,-0.266086913,0.158196561,0.60083943,-0.0192836,6.949865706,7.903267262,,,
414,6.88333,1.164212931,0.18,-0.259479688,0.151674517,0.604009323,-0.022320084,8.37143525,6.327178319,,,
415,6.9,1.162851571,0.18,-0.2568326,0.147005499,0.608616529,-0.024787116,9.570820194,4.540944155,,,
416,6.91667,1.16143436,0.18,-0.260212728,0.139632923,0.611571434,-0.030747955,12.41865562,3.350121363,,,
417,6.93333,1.159891486,0.18,-0.277154095,0.124499921,0.611440295,-0.039625327,17.65502008,2.964855163,,,
418,6.95,1.157699499,0.175442404,-0.284888198,0.109981742,0.611129512,-0.047174939,23.2161519,2.579588961,,,
419,6.96667,1.154023828,0.160467446,-0.271577123,0.101847818,0.608302451,-0.05175757,26.93901077,2.089250157,,,
420,6.98333,1.152246775,0.153005008,-0.263661405,0.098612629,0.60620647,-0.053028855,28.26910283,2.299395359,,,
421,7,1.154878737,0.162988314,-0.268274903,0.098266003,0.612353853,-0.053017867,28.3483779,1.739008152,,,
422,7.01667,1.159712399,0.17148581,-0.272235544,0.101862369,0.619186427,-0.051006138,26.59876942,2.054225956,,,
423,7.03333,1.169741084,0.176477462,-0.274655739,0.108301449,0.627946349,-0.0490039,24.34565142,1.668959751,,,
424,7.05,1.174801487,0.17706177,-0.27689786,0.114175299,0.637553669,-0.047192117,22.45679347,1.739008152,,,
425,7.06667,1.167949309,0.167078464,-0.278713007,0.120199463,0.643037823,-0.045208232,20.61178721,1.739008152,,,
426,7.08333,1.163262559,0.162904841,-0.276589012,0.126017937,0.64531224,-0.044855315,19.59287629,1.283693545,,,
427,7.1,1.163852481,0.172888147,-0.264866191,0.131278043,0.651987989,-0.044504047,18.72696831,1.59891135,,,
428,7.11667,1.164781757,0.181435726,-0.255166439,0.135807039,0.664090695,-0.043795724,17.87372956,1.458814548,,,
429,7.13333,1.166551525,0.186427379,-0.250477311,0.138552611,0.674731847,-0.043806413,17.54547957,1.528862949,,,
430,7.15,1.165470329,0.188580968,-0.24703521,0.140406307,0.681468121,-0.046673276,18.38762235,1.003499939,,,
431,7.16667,1.157211413,0.183589316,-0.246732686,0.142602261,0.684851165,-0.047567757,18.44712343,1.423790347,,,
432,7.18333,1.153669449,0.18,-0.249957252,0.146013177,0.685601974,-0.04774735,18.10811376,1.879104954,,,
433,7.2,1.162200637,0.18,-0.262209491,0.146963811,0.685827208,-0.048635235,18.31110481,2.40446796,,,
434,7.21667,1.167507057,0.18,-0.27061972,0.143903238,0.68796143,-0.051464635,19.67875758,1.809056553,,,
435,7.23333,1.164421308,0.18,-0.269031467,0.140856705,0.691818265,-0.053398722,20.76169846,2.754709962,,,
436,7.25,1.161348004,0.178631052,-0.264974958,0.139384831,0.694101854,-0.053387264,20.95787013,3.315097163,,,
437,7.26667,1.158307634,0.173639399,-0.254386604,0.138784763,0.691891336,-0.05355152,21.09961798,3.525242363,,,
438,7.28333,1.153324935,0.17,-0.248408206,0.138532675,0.687454155,-0.054065549,21.31935427,4.365823157,,,
439,7.3,1.143114737,0.17,-0.254836849,0.139831808,0.684582131,-0.053702929,21.00947285,4.295774758,,,
440,7.31667,1.135466383,0.171335559,-0.26632443,0.14129689,0.686005035,-0.051597293,20.06064384,5.48659754,,,
441,7.33333,1.134831082,0.176327212,-0.291660849,0.144469854,0.688788609,-0.048108614,18.4178127,5.90688793,,,
442,7.35,1.136593717,0.178681135,-0.306486316,0.149681265,0.687467548,-0.043072579,16.05380737,6.887565501,,,
443,7.36667,1.145034148,0.173689482,-0.292040775,0.157770743,0.681559229,-0.03736608,13.32429927,7.833218865,,,
444,7.38333,1.152539384,0.172604341,-0.28351419,0.167356523,0.678902459,-0.03082074,10.43479538,7.938291461,,,
445,7.4,1.157394901,0.182587646,-0.29175798,0.175709922,0.679983434,-0.02447726,7.930548305,8.848920617,,,
446,7.41667,1.160941569,0.188714524,-0.298034603,0.181652477,0.680383664,-0.019883406,6.246641433,9.584428776,,,
447,7.43333,1.160714676,0.183722871,-0.298639652,0.185031178,0.681456507,-0.0171992,5.310553954,10.00471915,,,
448,7.45,1.160856883,0.18,-0.298764102,0.188732385,0.68403859,-0.014698308,4.453155263,10.7402273,,,
449,7.46667,1.162082107,0.18,-0.297478373,0.193427561,0.688287704,-0.011182671,3.308770687,9.899646558,,,
450,7.48333,1.162396722,0.18,-0.273636111,0.198101917,0.691010669,-0.009047405,2.614907468,10.53008212,,,
451,7.5,1.159991653,0.18,-0.182425001,0.201414325,0.692050507,-0.008113129,2.306672521,11.54578384,,,
452,7.51667,1.160057368,0.177529215,-0.085766935,0.204879396,0.689584235,-0.006673444,1.865610038,12.52646136,,,
453,7.53333,1.167635605,0.16754591,0.027452825,0.208329203,0.688293429,-0.00422328,1.161349278,13.2619695,,,
454,7.55,1.171181059,0.16,0.112697931,0.211264188,0.688336346,-0.001952983,0.529642542,13.36704209,,,
455,7.56667,1.162241463,0.16,0.111336571,0.213022988,0.689041643,-0.00104246,0.280383322,13.89240504,,,
456,7.58333,1.157049932,0.158797997,0.132813275,0.214442443,0.690404972,-0.000809353,0.216245984,13.85738084,,,
457,7.6,1.163675216,0.153806344,0.226293317,0.217841241,0.691432509,0.001102638,0.290009158,14.48781638,,,
458,7.61667,1.167110942,0.153555927,0.295259018,0.222215836,0.69229101,0.002671049,0.688666011,14.55786477,,,
459,7.63333,1.160304143,0.168530885,0.285502605,0.226900896,0.693474182,0.003898122,0.9842358,14.55786477,,,
460,7.65,1.155568979,0.181168614,0.282970355,0.232058785,0.694816066,0.005453666,1.346273158,13.85738084,,,
461,7.66667,1.157611018,0.186160267,0.304071432,0.236866287,0.696152142,0.006835939,1.653092056,14.38274379,,,
462,7.68333,1.161401882,0.19,0.315084484,0.240998323,0.697319308,0.008378418,1.991112291,14.76800995,,,
463,7.7,1.171022158,0.19,0.292470785,0.24445926,0.698807015,0.009250976,2.167187652,15.15327611,,,
464,7.71667,1.180983002,0.19,0.273021956,0.245949661,0.702724864,0.008961552,2.086736195,15.2583487,,,
465,7.73333,1.192100774,0.19,0.264324379,0.248734634,0.708733036,0.009003582,2.073061313,15.50351807,,,
466,7.75,1.199385036,0.188881469,0.257829969,0.253292683,0.713421554,0.009210186,2.082461991,15.18830031,,,
467,7.76667,1.193395052,0.183889816,0.258964436,0.257183548,0.717767246,0.008429502,1.877266437,15.18830031,,,
468,7.78333,1.192543633,0.18,0.231734962,0.25750304,0.725798571,0.005683545,1.26441332,15.32839709,,,
469,7.8,1.209832903,0.18,0.104372186,0.25572509,0.735081384,0.00245817,0.550741433,15.11825191,,,
470,7.81667,1.2222489,0.182170284,-0.003096322,0.253954689,0.739193043,-0.001406924,0.317418831,15.32839709,,,
471,7.83333,1.217121111,0.192153589,-0.038945465,0.249301819,0.743127252,-0.005418648,1.245144515,15.60859066,,,
472,7.85,1.21343087,0.2,-0.070779835,0.239381545,0.752953308,-0.009738735,2.329673605,15.18830031,,,
473,7.86667,1.215019123,0.2,-0.087872464,0.224546956,0.763853367,-0.016150749,4.113967834,13.96245343,,,
474,7.88333,1.217133252,0.2,-0.101969191,0.20722219,0.767869829,-0.024641479,6.781387433,12.66655815,,,
475,7.9,1.221217332,0.2,-0.104843173,0.199204093,0.76806104,-0.03131852,8.934805873,10.7752515,,,
476,7.91667,1.225066171,0.2,-0.111120302,0.198845422,0.772210189,-0.034257691,9.775130834,9.584428776,,,
477,7.93333,1.228015784,0.2,-0.130406233,0.190561321,0.782188656,-0.036379758,10.80819314,7.447952681,,,
478,7.95,1.230613598,0.2,-0.151080842,0.174559634,0.794648474,-0.042187347,13.58664323,5.941912129,,,
479,7.96667,1.231838822,0.2,-0.177173572,0.155940694,0.826254286,-0.050375099,17.90253752,5.171379746,,,
480,7.98333,1.230140993,0.198998331,-0.20161203,0.142283217,0.855059124,-0.057249146,21.91790637,4.681040954,,,
481,8,1.216799666,0.194006678,-0.21946097,0.136858002,0.855537185,-0.06010403,23.70967578,4.08562956,,,
482,8.01667,1.209323418,0.189015025,-0.225206658,0.138829432,0.824580376,-0.061672732,23.952412,3.245048763,,,
483,8.03333,1.225705115,0.184023372,-0.181718774,0.142828168,0.783919744,-0.060850462,23.07592726,2.964855163,,,
484,8.05,1.236752466,0.18096828,-0.151625436,0.144154156,0.771303826,-0.058921116,22.23164361,3.104951963,,,
485,8.06667,1.225634694,0.185959933,-0.177188749,0.144539115,0.773659877,-0.059691009,22.43939084,3.139976163,,,
486,8.08333,1.213963272,0.19,-0.19871503,0.147256623,0.775696057,-0.059667807,22.05759857,3.139976163,,,
487,8.1,1.199941266,0.19,-0.203101634,0.151205314,0.778188232,-0.057437419,20.79996969,2.614613161,,,
488,8.11667,1.18953134,0.188130217,-0.204641068,0.154982882,0.780515751,-0.056160196,19.91868639,2.264371159,,,
489,8.13333,1.194795265,0.178146912,-0.193825821,0.157353127,0.78175473,-0.058813673,20.49416947,2.299395359,,,
490,8.15,1.198623463,0.172754591,-0.188185865,0.157861624,0.784680843,-0.058635747,20.37689129,2.299395359,,,
491,8.16667,1.196082258,0.187729549,-0.205505388,0.157597918,0.788976757,-0.062368074,21.59077332,2.229346958,,,
492,8.18333,1.191541357,0.198196995,-0.219819902,0.155490702,0.792948823,-0.067801964,23.55968405,2.089250157,,,
493,8.2,1.177927758,0.188213689,-0.220500582,0.150323942,0.795834506,-0.072902357,25.87191802,1.59891135,,,
494,8.21667,1.168553195,0.179115192,-0.215389791,0.143494026,0.791536731,-0.080935378,29.42443633,1.668959751,,,
